date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score
2025-02-02,TCK00392,AGT0288,34709.01,Yes,Yes,4.63
2025-02-03,TCK00393,AGT0253,84168.5,Yes,Yes,4.9
2025-02-04,TCK00394,AGT0221,10479.18,Yes,Yes,4.71
2025-02-05,TCK00395,AGT0022,60833.72,Yes,Yes,4.36
2025-02-06,TCK00396,AGT0249,40528.31,Yes,Yes,4.61
2025-02-07,TCK00397,AGT0009,39041.53,Yes,Yes,4.26
2025-02-08,TCK00398,AGT0245,68041.57,Yes,No,4.66
2025-02-09,TCK00399,AGT0099,86633.6,Yes,Yes,4.35
2025-02-10,TCK00400,AGT0289,64827.59,Yes,Yes,4.88
2025-02-11,TCK00401,AGT0179,86785.57,Yes,Yes,4.45
2025-02-12,TCK00402,AGT0222,33813.74,Yes,Yes,4.35
2025-02-13,TCK00403,AGT0249,56755.17,Yes,Yes,4.57
2025-02-14,TCK00404,AGT0146,50548.29,Yes,Yes,4.71
2025-02-15,TCK00405,AGT0095,11048.04,Yes,No,4.24
2025-02-16,TCK00406,AGT0256,60113.09,Yes,Yes,4.44
2025-02-17,TCK00407,AGT0003,69537.19,Yes,Yes,4.63
2025-02-18,TCK00408,AGT0015,63272.3,Yes,Yes,5.0
2025-02-19,TCK00409,AGT0279,76265.19,Yes,No,3.84
2025-02-20,TCK00410,AGT0246,61420.56,Yes,Yes,4.78
2025-02-21,TCK00411,AGT0257,16007.52,Yes,No,4.48
2025-02-22,TCK00412,AGT0159,20480.1,Yes,Yes,4.45
2025-02-23,TCK00413,AGT0151,63682.71,Yes,No,4.4
2025-02-24,TCK00414,AGT0177,34748.13,Yes,Yes,4.49
2025-02-25,TCK00415,AGT0162,17168.06,Yes,No,4.79
2025-02-26,TCK00416,AGT0032,48664.25,Yes,Yes,4.44
2025-02-27,TCK00417,AGT0178,59889.03,Yes,Yes,5.0
2025-02-28,TCK00418,AGT0100,39587.14,Yes,Yes,4.79
2025-03-01,TCK00419,AGT0267,74839.03,Yes,Yes,4.66
2025-03-02,TCK00420,AGT0064,67939.35,Yes,Yes,4.55
2025-03-03,TCK00421,AGT0167,39953.65,Yes,No,4.96
2025-03-04,TCK00422,AGT0042,77938.53,Yes,Yes,5.0
2025-03-05,TCK00423,AGT0043,68382.55,Yes,Yes,4.25
2025-03-06,TCK00424,AGT0284,67370.08,Yes,Yes,4.39
2025-03-07,TCK00425,AGT0011,59808.49,Yes,Yes,4.79
2025-03-08,TCK00426,AGT0094,11025.07,Yes,No,4.88
2025-03-09,TCK00427,AGT0252,72685.65,Yes,No,4.51
2025-03-10,TCK00428,AGT0241,43843.76,Yes,No,4.38
2025-03-11,TCK00429,AGT0034,94834.87,Yes,Yes,4.62
2025-03-12,TCK00430,AGT0214,83618.63,Yes,Yes,5.0
2025-03-13,TCK00431,AGT0089,62892.5,Yes,Yes,4.61
2025-03-14,TCK00432,AGT0263,32696.38,Yes,Yes,4.22
2025-03-15,TCK00433,AGT0092,28334.57,Yes,No,4.63
2025-03-16,TCK00434,AGT0089,40634.64,Yes,Yes,4.83
2025-03-17,TCK00435,AGT0114,52891.11,Yes,Yes,4.57
2025-03-18,TCK00436,AGT0104,36645.9,Yes,Yes,4.98
2025-03-19,TCK00437,AGT0195,56343.65,Yes,Yes,4.86
2025-03-20,TCK00438,AGT0113,24883.34,Yes,Yes,4.58
2025-03-21,TCK00439,AGT0074,97994.15,Yes,No,4.61
2025-03-22,TCK00440,AGT0216,19713.21,Yes,Yes,4.05
2025-03-23,TCK00441,AGT0276,93874.97,Yes,No,4.96
2025-03-24,TCK00442,AGT0248,92222.02,Yes,Yes,4.5
2025-03-25,TCK00443,AGT0163,57282.44,Yes,Yes,4.48
2025-03-26,TCK00444,AGT0191,75241.92,Yes,Yes,4.44
2025-03-27,TCK00445,AGT0226,49244.35,Yes,Yes,4.74
2025-03-28,TCK00446,AGT0176,66703.11,Yes,Yes,4.26
2025-03-29,TCK00447,AGT0098,40651.83,Yes,Yes,4.3
2025-03-30,TCK00448,AGT0035,37104.31,Yes,Yes,4.58
2025-03-31,TCK00449,AGT0095,62040.68,Yes,Yes,4.41
2025-01-01,TCK00450,AGT0151,54831.67,Yes,Yes,4.7
2025-01-02,TCK00451,AGT0150,62158.27,Yes,Yes,4.42
2025-01-03,TCK00452,AGT0189,35799.45,Yes,No,5.0
2025-01-04,TCK00453,AGT0223,43026.2,Yes,No,4.81
2025-01-05,TCK00454,AGT0036,17550.82,Yes,Yes,4.8
2025-01-06,TCK00455,AGT0267,14704.87,Yes,Yes,4.42
2025-01-07,TCK00456,AGT0182,32811.14,Yes,Yes,5.0
2025-01-08,TCK00457,AGT0012,16682.22,Yes,Yes,4.47
2025-01-09,TCK00458,AGT0278,19339.72,Yes,Yes,4.39
2025-01-10,TCK00459,AGT0216,83163.56,Yes,Yes,4.81
2025-01-11,TCK00460,AGT0285,13498.63,Yes,Yes,4.66
2025-01-12,TCK00461,AGT0272,69304.85,Yes,Yes,4.35
2025-01-13,TCK00462,AGT0061,34530.2,Yes,Yes,5.0
2025-01-14,TCK00463,AGT0083,88439.11,Yes,Yes,4.89
2025-01-15,TCK00464,AGT0216,53649.31,Yes,Yes,4.6
2025-01-16,TCK00465,AGT0186,37501.88,Yes,Yes,5.0
2025-01-17,TCK00466,AGT0018,56587.5,Yes,Yes,4.84
2025-01-18,TCK00467,AGT0176,44376.22,Yes,Yes,4.6
2025-01-19,TCK00468,AGT0099,60787.1,Yes,No,5.0
2025-01-20,TCK00469,AGT0232,20307.96,Yes,Yes,4.8
2025-01-21,TCK00470,AGT0075,99729.15,Yes,Yes,4.78
2025-01-22,TCK00471,AGT0264,48300.03,Yes,Yes,4.48
2025-01-23,TCK00472,AGT0283,41340.76,Yes,Yes,4.61
2025-01-24,TCK00473,AGT0205,73918.89,Yes,Yes,4.48
2025-01-25,TCK00474,AGT0222,42750.95,Yes,Yes,5.0
2025-01-26,TCK00475,AGT0051,84994.69,Yes,Yes,4.12
2025-01-27,TCK00476,AGT0143,50884.37,Yes,Yes,5.0
2025-01-28,TCK00477,AGT0068,74760.26,Yes,Yes,4.34
2025-01-29,TCK00478,AGT0098,19670.79,Yes,Yes,4.58
2025-01-30,TCK00479,AGT0024,86150.73,Yes,Yes,4.51
2025-01-31,TCK00480,AGT0052,76214.62,Yes,Yes,4.44
2025-02-01,TCK00481,AGT0150,29054.51,Yes,Yes,4.81
2025-02-02,TCK00482,AGT0143,23075.74,Yes,No,4.6
2025-02-03,TCK00483,AGT0056,38466.31,Yes,Yes,4.4
2025-02-04,TCK00484,AGT0038,97846.35,Yes,Yes,4.65
2025-02-05,TCK00485,AGT0108,33114.84,Yes,No,4.39
2025-02-06,TCK00486,AGT0180,51051.45,Yes,Yes,4.44
2025-02-07,TCK00487,AGT0041,12701.82,Yes,Yes,4.15
2025-02-08,TCK00488,AGT0185,45750.48,Yes,Yes,4.46
2025-02-09,TCK00489,AGT0222,61418.8,Yes,Yes,4.75
2025-02-10,TCK00490,AGT0121,95781.22,Yes,Yes,4.61
2025-02-11,TCK00491,AGT0132,56506.24,Yes,Yes,5.0
2025-02-12,TCK00492,AGT0162,83719.66,Yes,Yes,5.0
2025-02-13,TCK00493,AGT0214,59241.49,Yes,Yes,4.46
2025-02-14,TCK00494,AGT0220,13670.65,Yes,Yes,4.35
2025-02-15,TCK00495,AGT0234,38350.74,Yes,No,4.94
2025-02-16,TCK00496,AGT0145,61799.46,Yes,No,4.7
2025-02-17,TCK00497,AGT0238,95553.46,No,Yes,4.94
2025-02-18,TCK00498,AGT0075,87321.73,Yes,Yes,4.72
2025-02-19,TCK00499,AGT0008,30552.01,Yes,Yes,4.54
2025-02-20,TCK00500,AGT0073,29809.88,Yes,Yes,4.54
2025-02-21,TCK00501,AGT0252,28105.57,Yes,No,4.73
2025-02-22,TCK00502,AGT0229,93024.9,Yes,Yes,4.54
2025-02-23,TCK00503,AGT0006,86739.95,Yes,Yes,4.97
2025-02-24,TCK00504,AGT0173,79739.51,Yes,Yes,4.21
2025-02-25,TCK00505,AGT0140,45346.16,Yes,Yes,4.96
2025-02-26,TCK00506,AGT0167,55394.26,Yes,Yes,4.04
2025-02-27,TCK00507,AGT0169,51789.86,Yes,Yes,4.64
2025-02-28,TCK00508,AGT0282,32805.83,Yes,Yes,4.5
2025-03-01,TCK00509,AGT0121,55452.52,Yes,No,4.15
2025-03-02,TCK00510,AGT0193,12744.69,Yes,Yes,3.98
2025-03-03,TCK00511,AGT0004,21862.93,Yes,No,4.27
2025-03-04,TCK00512,AGT0028,89793.06,Yes,No,4.61
2025-03-05,TCK00513,AGT0164,77651.18,Yes,Yes,4.42
2025-03-06,TCK00514,AGT0135,48058.16,Yes,Yes,4.29
2025-03-07,TCK00515,AGT0144,56543.53,Yes,Yes,5.0
2025-03-08,TCK00516,AGT0216,43299.9,Yes,Yes,4.23
2025-03-09,TCK00517,AGT0131,76670.19,Yes,Yes,4.8
2025-03-10,TCK00518,AGT0291,80576.85,Yes,Yes,4.33
2025-03-11,TCK00519,AGT0069,78695.67,Yes,Yes,4.26
2025-03-12,TCK00520,AGT0251,75035.06,Yes,Yes,4.42
2025-03-13,TCK00521,AGT0274,28405.39,Yes,No,4.79
2025-03-14,TCK00522,AGT0181,40417.3,Yes,Yes,4.19
2025-03-15,TCK00523,AGT0166,52286.09,Yes,Yes,4.69
2025-03-16,TCK00524,AGT0090,39771.37,Yes,No,4.31
2025-03-17,TCK00525,AGT0201,77944.62,Yes,Yes,4.37
2025-03-18,TCK00526,AGT0018,39641.82,Yes,Yes,4.72
2025-03-19,TCK00527,AGT0038,22440.89,Yes,Yes,5.0
2025-03-20,TCK00528,AGT0125,45913.64,Yes,No,4.33
2025-03-21,TCK00529,AGT0172,98192.3,Yes,Yes,4.82
2025-03-22,TCK00530,AGT0140,30329.33,Yes,Yes,4.51
2025-03-23,TCK00531,AGT0241,65094.28,Yes,Yes,4.46
2025-03-24,TCK00532,AGT0219,48967.57,Yes,No,4.92
2025-03-25,TCK00533,AGT0125,16392.21,Yes,No,4.35
2025-03-26,TCK00534,AGT0057,53908.89,Yes,Yes,4.25
2025-03-27,TCK00535,AGT0147,73194.79,Yes,No,4.74
2025-03-28,TCK00536,AGT0000,56189.8,Yes,Yes,5.0
2025-03-29,TCK00537,AGT0189,88489.55,Yes,Yes,4.82
2025-03-30,TCK00538,AGT0190,36004.33,Yes,No,4.18
2025-03-31,TCK00539,AGT0116,17762.43,Yes,Yes,4.42
2025-01-01,TCK00540,AGT0133,94290.91,Yes,Yes,4.89
2025-01-02,TCK00541,AGT0057,44037.67,Yes,Yes,5.0
2025-01-03,TCK00542,AGT0043,61876.5,Yes,No,4.67
2025-01-04,TCK00543,AGT0172,81280.28,Yes,No,4.43
2025-01-05,TCK00544,AGT0159,39188.23,Yes,No,5.0
2025-01-06,TCK00545,AGT0172,74454.81,Yes,Yes,4.58
2025-01-07,TCK00546,AGT0148,22187.7,Yes,No,4.42
2025-01-08,TCK00547,AGT0079,36216.44,Yes,Yes,4.37
2025-01-09,TCK00548,AGT0212,23023.96,Yes,Yes,4.24
2025-01-10,TCK00549,AGT0202,83010.75,Yes,Yes,5.0
2025-01-11,TCK00550,AGT0251,30038.43,No,Yes,5.0
2025-01-12,TCK00551,AGT0228,74566.32,Yes,Yes,4.4
2025-01-13,TCK00552,AGT0163,94896.86,Yes,Yes,5.0
2025-01-14,TCK00553,AGT0226,57499.5,Yes,Yes,4.76
2025-01-15,TCK00554,AGT0146,58602.63,Yes,Yes,4.74
2025-01-16,TCK00555,AGT0019,51493.02,Yes,Yes,4.38
2025-01-17,TCK00556,AGT0046,39330.11,Yes,Yes,4.45
2025-01-18,TCK00557,AGT0232,52808.95,Yes,Yes,4.59
2025-01-19,TCK00558,AGT0013,64252.68,Yes,Yes,4.01
2025-01-20,TCK00559,AGT0142,98739.24,Yes,Yes,4.45
2025-01-21,TCK00560,AGT0000,94398.81,Yes,Yes,4.6
2025-01-22,TCK00561,AGT0053,87593.77,Yes,Yes,4.99
2025-01-23,TCK00562,AGT0258,90021.75,Yes,No,4.42
2025-01-24,TCK00563,AGT0143,52106.43,Yes,Yes,4.84
2025-01-25,TCK00564,AGT0011,69169.99,Yes,Yes,3.98
2025-01-26,TCK00565,AGT0223,90556.01,Yes,No,4.95
2025-01-27,TCK00566,AGT0271,45365.57,Yes,Yes,4.33
2025-01-28,TCK00567,AGT0155,96558.62,Yes,No,4.64
2025-01-29,TCK00568,AGT0007,47420.75,Yes,Yes,4.72
2025-01-30,TCK00569,AGT0121,64097.44,Yes,Yes,4.66
2025-01-31,TCK00570,AGT0163,73882.42,No,Yes,4.57
2025-02-01,TCK00571,AGT0089,95553.28,Yes,Yes,4.23
2025-02-02,TCK00572,AGT0135,32015.46,Yes,No,4.33
2025-02-03,TCK00573,AGT0185,77151.79,Yes,No,4.9
2025-02-04,TCK00574,AGT0177,56873.4,Yes,No,4.42
2025-02-05,TCK00575,AGT0027,34170.14,Yes,No,4.57
2025-02-06,TCK00576,AGT0219,79894.62,Yes,No,4.15
2025-02-07,TCK00577,AGT0040,59700.01,Yes,Yes,4.86
2025-02-08,TCK00578,AGT0227,69487.64,Yes,No,4.2
2025-02-09,TCK00579,AGT0191,39061.1,Yes,Yes,4.87
2025-02-10,TCK00580,AGT0144,53314.66,Yes,Yes,4.28
2025-02-11,TCK00581,AGT0200,65561.88,Yes,Yes,4.9
2025-02-12,TCK00582,AGT0211,46441.97,Yes,No,4.6
2025-02-13,TCK00583,AGT0219,27853.53,Yes,Yes,4.43
2025-02-14,TCK00584,AGT0239,96547.64,Yes,No,5.0
2025-02-15,TCK00585,AGT0045,56032.08,Yes,Yes,4.58
2025-02-16,TCK00586,AGT0034,76052.83,Yes,Yes,4.49
2025-02-17,TCK00587,AGT0252,46994.25,Yes,No,4.87
2025-02-18,TCK00588,AGT0081,41961.86,Yes,Yes,4.16
2025-02-19,TCK00589,AGT0255,46644.79,Yes,No,3.84
2025-02-20,TCK00590,AGT0196,46827.7,Yes,Yes,4.95
2025-02-21,TCK00591,AGT0009,58976.21,Yes,Yes,4.35
2025-02-22,TCK00592,AGT0285,58912.29,Yes,No,4.86
2025-02-23,TCK00593,AGT0241,54743.84,Yes,Yes,4.61
2025-02-24,TCK00594,AGT0250,22130.72,Yes,Yes,4.25
2025-02-25,TCK00595,AGT0004,54646.79,Yes,Yes,4.78
2025-02-26,TCK00596,AGT0118,25219.35,Yes,Yes,4.48
2025-02-27,TCK00597,AGT0288,21352.22,Yes,Yes,4.28
2025-02-28,TCK00598,AGT0064,93938.11,Yes,Yes,4.28
2025-03-01,TCK00599,AGT0145,64445.5,Yes,No,4.08
2025-03-02,TCK00600,AGT0223,69354.11,Yes,Yes,4.72
2025-03-03,TCK00601,AGT0238,46161.43,Yes,Yes,4.32
2025-03-04,TCK00602,AGT0176,91808.28,Yes,No,4.59
2025-03-05,TCK00603,AGT0266,67413.74,Yes,No,4.55
2025-03-06,TCK00604,AGT0281,79225.29,Yes,Yes,4.32
2025-03-07,TCK00605,AGT0062,43170.62,Yes,Yes,4.14
2025-03-08,TCK00606,AGT0216,96401.07,Yes,Yes,5.0
2025-03-09,TCK00607,AGT0282,83841.52,Yes,Yes,4.59
2025-03-10,TCK00608,AGT0176,86855.36,Yes,Yes,5.0
2025-03-11,TCK00609,AGT0097,25497.48,Yes,No,4.95
2025-03-12,TCK00610,AGT0104,34386.69,Yes,Yes,4.5
2025-03-13,TCK00611,AGT0098,35706.39,Yes,Yes,4.65
2025-03-14,TCK00612,AGT0005,34381.83,Yes,Yes,4.65
2025-03-15,TCK00613,AGT0196,86986.73,Yes,Yes,5.0
2025-03-16,TCK00614,AGT0132,12869.63,Yes,Yes,4.85
2025-03-17,TCK00615,AGT0258,16849.0,Yes,No,4.36
2025-03-18,TCK00616,AGT0022,34652.34,Yes,Yes,4.71
2025-03-19,TCK00617,AGT0052,27988.57,Yes,Yes,4.84
2025-03-20,TCK00618,AGT0164,30867.37,Yes,Yes,4.25
2025-03-21,TCK00619,AGT0201,81814.89,Yes,Yes,4.75
2025-03-22,TCK00620,AGT0082,60681.39,Yes,Yes,5.0
2025-03-23,TCK00621,AGT0144,10519.36,Yes,Yes,4.34
2025-03-24,TCK00622,AGT0084,48639.05,Yes,Yes,4.38
2025-03-25,TCK00623,AGT0077,46709.64,Yes,No,4.95
2025-03-26,TCK00624,AGT0000,20255.07,Yes,Yes,4.49
2025-03-27,TCK00625,AGT0050,70852.76,No,Yes,4.31
2025-03-28,TCK00626,AGT0172,73188.75,Yes,Yes,4.86
2025-03-29,TCK00627,AGT0204,74880.39,Yes,Yes,4.77
2025-03-30,TCK00628,AGT0259,75562.39,Yes,Yes,4.63
2025-03-31,TCK00629,AGT0287,10004.75,Yes,Yes,4.94
2025-01-01,TCK00630,AGT0033,95852.87,Yes,Yes,4.96
2025-01-02,TCK00631,AGT0094,83278.79,Yes,Yes,4.58
2025-01-03,TCK00632,AGT0071,91358.35,Yes,Yes,5.0
2025-01-04,TCK00633,AGT0038,11407.9,No,Yes,5.0
2025-01-05,TCK00634,AGT0153,94047.29,Yes,Yes,4.0
2025-01-06,TCK00635,AGT0249,82880.97,Yes,No,4.29
2025-01-07,TCK00636,AGT0161,85349.72,Yes,Yes,3.92
2025-01-08,TCK00637,AGT0117,18395.86,Yes,Yes,4.5
2025-01-09,TCK00638,AGT0258,76490.02,Yes,No,4.24
2025-01-10,TCK00639,AGT0267,96392.5,Yes,Yes,4.36
2025-01-11,TCK00640,AGT0053,71069.26,Yes,Yes,4.93
2025-01-12,TCK00641,AGT0235,61350.53,Yes,Yes,4.07
2025-01-13,TCK00642,AGT0221,95106.67,Yes,Yes,4.64
2025-01-14,TCK00643,AGT0250,49864.34,Yes,No,4.64
2025-01-15,TCK00644,AGT0111,63936.42,Yes,Yes,4.58
2025-01-16,TCK00645,AGT0254,52870.45,Yes,Yes,4.64
2025-01-17,TCK00646,AGT0206,93956.16,Yes,Yes,3.93
2025-01-18,TCK00647,AGT0228,16847.63,Yes,Yes,4.36
2025-01-19,TCK00648,AGT0065,55100.77,Yes,Yes,5.0
2025-01-20,TCK00649,AGT0074,71825.72,No,Yes,4.24
2025-01-21,TCK00650,AGT0102,81271.59,Yes,Yes,5.0
2025-01-22,TCK00651,AGT0191,62471.68,Yes,Yes,4.18
2025-01-23,TCK00652,AGT0251,91802.6,Yes,Yes,4.14
2025-01-24,TCK00653,AGT0225,94779.23,Yes,No,4.31
2025-01-25,TCK00654,AGT0293,15788.73,Yes,No,4.94
2025-01-26,TCK00655,AGT0097,46213.35,Yes,No,4.44
2025-01-27,TCK00656,AGT0285,12111.31,Yes,Yes,4.7
2025-01-28,TCK00657,AGT0248,39647.5,Yes,Yes,4.62
2025-01-29,TCK00658,AGT0165,58318.14,Yes,Yes,4.58
2025-01-30,TCK00659,AGT0029,91971.54,Yes,Yes,4.98
2025-01-31,TCK00660,AGT0246,86189.89,Yes,Yes,4.83
2025-02-01,TCK00661,AGT0105,21474.98,Yes,Yes,4.26
2025-02-02,TCK00662,AGT0050,18372.73,Yes,Yes,4.52
2025-02-03,TCK00663,AGT0080,63034.06,No,Yes,5.0
2025-02-04,TCK00664,AGT0132,57890.62,Yes,Yes,4.7
2025-02-05,TCK00665,AGT0284,33973.99,Yes,Yes,4.15
2025-02-06,TCK00666,AGT0137,90950.78,Yes,Yes,4.17
2025-02-07,TCK00667,AGT0183,93462.98,Yes,Yes,4.87
2025-02-08,TCK00668,AGT0272,46235.03,Yes,Yes,4.81
2025-02-09,TCK00669,AGT0068,90127.23,Yes,Yes,4.32
2025-02-10,TCK00670,AGT0033,44555.4,Yes,Yes,4.82
2025-02-11,TCK00671,AGT0261,76313.51,Yes,No,5.0
2025-02-12,TCK00672,AGT0052,52834.8,Yes,Yes,5.0
2025-02-13,TCK00673,AGT0204,21032.48,Yes,Yes,5.0
2025-02-14,TCK00674,AGT0125,93514.08,Yes,Yes,4.77
2025-02-15,TCK00675,AGT0234,50868.69,Yes,No,4.55
2025-02-16,TCK00676,AGT0042,76103.83,Yes,Yes,4.48
2025-02-17,TCK00677,AGT0239,43045.64,Yes,Yes,4.59
2025-02-18,TCK00678,AGT0110,11699.28,Yes,Yes,4.34
2025-02-19,TCK00679,AGT0248,19047.73,Yes,Yes,4.49
2025-02-20,TCK00680,AGT0150,54659.75,Yes,Yes,4.98
2025-02-21,TCK00681,AGT0182,72096.79,Yes,Yes,4.12
2025-02-22,TCK00682,AGT0094,40126.18,Yes,Yes,4.14
2025-02-23,TCK00683,AGT0007,72593.96,Yes,Yes,4.85
2025-02-24,TCK00684,AGT0183,72877.2,Yes,Yes,4.49
2025-02-25,TCK00685,AGT0280,73354.23,Yes,Yes,4.02
2025-02-26,TCK00686,AGT0194,54326.97,No,Yes,4.58
2025-02-27,TCK00687,AGT0194,92339.75,No,No,4.54
2025-02-28,TCK00688,AGT0154,54027.69,Yes,Yes,4.47
2025-03-01,TCK00689,AGT0092,50523.87,Yes,Yes,4.81
2025-03-02,TCK00690,AGT0159,27944.27,Yes,Yes,4.2
2025-03-03,TCK00691,AGT0060,37688.96,Yes,Yes,4.6
2025-03-04,TCK00692,AGT0121,13810.1,Yes,Yes,4.54
2025-03-05,TCK00693,AGT0050,67018.18,Yes,No,4.61
2025-03-06,TCK00694,AGT0276,32368.22,Yes,Yes,4.08
2025-03-07,TCK00695,AGT0004,37373.97,Yes,Yes,4.44
2025-03-08,TCK00696,AGT0091,79373.31,Yes,No,4.61
2025-03-09,TCK00697,AGT0169,39449.91,Yes,No,4.76
2025-03-10,TCK00698,AGT0021,31797.63,Yes,Yes,5.0
2025-03-11,TCK00699,AGT0000,25215.2,Yes,Yes,4.84
2025-03-12,TCK00700,AGT0132,79737.26,Yes,Yes,4.74
2025-03-13,TCK00701,AGT0232,21673.56,Yes,Yes,4.98
2025-03-14,TCK00702,AGT0011,50837.84,Yes,No,4.51
2025-03-15,TCK00703,AGT0045,55623.71,No,Yes,5.0
2025-03-16,TCK00704,AGT0033,71865.09,Yes,Yes,4.94
2025-03-17,TCK00705,AGT0077,66995.51,Yes,Yes,4.47
2025-03-18,TCK00706,AGT0217,82964.86,Yes,Yes,5.0
2025-03-19,TCK00707,AGT0072,14027.63,Yes,Yes,4.73
2025-03-20,TCK00708,AGT0281,36679.67,Yes,No,5.0
2025-03-21,TCK00709,AGT0248,35212.07,Yes,Yes,4.69
2025-03-22,TCK00710,AGT0046,23141.52,Yes,Yes,4.43
2025-03-23,TCK00711,AGT0120,36026.04,Yes,No,4.37
2025-03-24,TCK00712,AGT0213,37878.88,Yes,Yes,4.49
2025-03-25,TCK00713,AGT0238,56969.6,No,Yes,4.43
2025-03-26,TCK00714,AGT0055,69733.4,Yes,Yes,4.98
2025-03-27,TCK00715,AGT0106,44299.05,Yes,Yes,4.59
2025-03-28,TCK00716,AGT0047,74752.32,Yes,Yes,4.12
2025-03-29,TCK00717,AGT0060,40254.88,Yes,No,4.66
2025-03-30,TCK00718,AGT0025,36125.53,Yes,Yes,4.64
2025-03-31,TCK00719,AGT0291,58706.93,Yes,Yes,4.46
2025-01-01,TCK00720,AGT0256,12134.47,Yes,Yes,4.68
2025-01-02,TCK00721,AGT0007,17181.02,Yes,Yes,4.59
2025-01-03,TCK00722,AGT0112,47617.26,Yes,Yes,4.79
2025-01-04,TCK00723,AGT0252,94862.14,Yes,Yes,4.77
2025-01-05,TCK00724,AGT0179,74936.06,Yes,No,4.71
2025-01-06,TCK00725,AGT0206,17931.39,Yes,Yes,4.21
2025-01-07,TCK00726,AGT0126,86168.62,Yes,Yes,5.0
2025-01-08,TCK00727,AGT0055,75907.07,Yes,Yes,4.13
2025-01-09,TCK00728,AGT0213,64985.19,Yes,No,4.56
2025-01-10,TCK00729,AGT0013,83826.37,Yes,Yes,4.27
2025-01-11,TCK00730,AGT0027,46369.89,Yes,Yes,4.72
2025-01-12,TCK00731,AGT0077,29935.09,Yes,Yes,4.64
2025-01-13,TCK00732,AGT0215,56082.11,Yes,Yes,4.55
2025-01-14,TCK00733,AGT0153,59395.76,No,Yes,5.0
2025-01-15,TCK00734,AGT0013,58449.37,Yes,No,4.93
2025-01-16,TCK00735,AGT0186,60856.64,Yes,No,4.5
2025-01-17,TCK00736,AGT0006,95383.44,Yes,Yes,4.84
2025-01-18,TCK00737,AGT0002,91202.11,Yes,Yes,5.0
2025-01-19,TCK00738,AGT0110,88814.53,Yes,Yes,4.93
2025-01-20,TCK00739,AGT0237,82127.51,Yes,Yes,4.56
2025-01-21,TCK00740,AGT0238,94908.53,Yes,Yes,4.12
2025-01-22,TCK00741,AGT0273,18864.52,Yes,Yes,4.7
2025-01-23,TCK00742,AGT0293,33861.09,Yes,Yes,4.8
2025-01-24,TCK00743,AGT0226,54555.04,Yes,Yes,4.37
2025-01-25,TCK00744,AGT0014,86188.1,No,Yes,4.61
2025-01-26,TCK00745,AGT0191,55464.91,Yes,Yes,4.58
2025-01-27,TCK00746,AGT0118,77323.13,Yes,Yes,5.0
2025-01-28,TCK00747,AGT0027,22506.39,Yes,Yes,5.0
2025-01-29,TCK00748,AGT0201,32717.24,Yes,Yes,4.95
2025-01-30,TCK00749,AGT0038,75859.85,Yes,Yes,4.57
2025-01-31,TCK00750,AGT0272,24826.06,Yes,No,4.94
2025-02-01,TCK00751,AGT0230,41622.03,Yes,Yes,4.79
2025-02-02,TCK00752,AGT0085,33837.96,Yes,Yes,4.58
2025-02-03,TCK00753,AGT0125,41487.55,Yes,Yes,5.0
2025-02-04,TCK00754,AGT0299,73749.16,Yes,Yes,4.38
2025-02-05,TCK00755,AGT0024,43106.25,Yes,Yes,4.78
2025-02-06,TCK00756,AGT0144,59973.7,Yes,Yes,4.85
2025-02-07,TCK00757,AGT0012,18993.87,Yes,Yes,4.51
2025-02-08,TCK00758,AGT0211,82451.59,Yes,Yes,4.77
2025-02-09,TCK00759,AGT0024,43289.98,No,Yes,4.88
2025-02-10,TCK00760,AGT0067,68368.07,No,Yes,4.67
2025-02-11,TCK00761,AGT0066,75285.06,No,Yes,4.74
2025-02-12,TCK00762,AGT0232,28869.48,Yes,Yes,4.63
2025-02-13,TCK00763,AGT0108,89620.75,Yes,Yes,4.84
2025-02-14,TCK00764,AGT0145,65460.18,Yes,Yes,4.53
2025-02-15,TCK00765,AGT0110,48585.26,Yes,No,4.51
2025-02-16,TCK00766,AGT0227,26410.17,Yes,Yes,4.61
2025-02-17,TCK00767,AGT0110,94807.08,Yes,Yes,4.96
2025-02-18,TCK00768,AGT0033,77956.14,Yes,Yes,4.08
2025-02-19,TCK00769,AGT0110,28722.21,Yes,Yes,4.33
2025-02-20,TCK00770,AGT0263,40393.97,Yes,No,5.0
2025-02-21,TCK00771,AGT0235,82870.68,Yes,Yes,4.68
2025-02-22,TCK00772,AGT0082,72610.99,Yes,Yes,4.48
2025-02-23,TCK00773,AGT0041,78920.59,Yes,Yes,4.84
2025-02-24,TCK00774,AGT0100,49708.1,Yes,Yes,4.36
2025-02-25,TCK00775,AGT0005,74482.86,Yes,Yes,3.97
2025-02-26,TCK00776,AGT0179,44784.44,Yes,Yes,4.71
2025-02-27,TCK00777,AGT0281,29013.66,Yes,Yes,4.38
2025-02-28,TCK00778,AGT0225,66940.93,Yes,Yes,4.63
2025-03-01,TCK00779,AGT0228,97841.25,Yes,Yes,4.7
2025-03-02,TCK00780,AGT0288,37954.09,Yes,No,4.64
2025-03-03,TCK00781,AGT0149,51487.26,Yes,Yes,4.09
2025-03-04,TCK00782,AGT0276,70660.12,Yes,Yes,4.61
2025-03-05,TCK00783,AGT0197,58735.57,Yes,No,4.73
2025-03-06,TCK00784,AGT0069,85908.5,Yes,Yes,4.18
