date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps
2025-02-23,PRJ0183,0.0837,1,991230.51,1021285.68,138683.67,3081541.81,43077.72,43200,4,20.01,65
2025-02-24,PRJ0122,0.091,14,1590449.52,1652593.14,163890.3,3937228.24,43078.02,43200,2,23.1,67
2025-02-25,PRJ0144,0.0804,10,1884911.13,1995932.54,170681.6,4290108.95,43123.32,43200,4,23.52,32
2025-02-26,PRJ0037,0.0276,6,1455928.47,1732948.69,157364.41,3599390.95,43113.79,43200,3,8.65,68
2025-02-27,PRJ0023,0.0178,9,1927757.82,2258190.05,270648.76,4161268.22,43058.09,43200,2,56.89,43
2025-02-28,PRJ0068,0.0645,7,638556.26,691440.08,165986.48,1353671.14,43093.42,43200,4,49.27,49
2025-03-01,PRJ0115,0.0151,2,591130.59,538916.64,263347.68,1057497.8,43066.5,43200,1,9.57,44
2025-03-02,PRJ0097,0.0706,11,1406287.93,1523963.44,298875.36,3937644.12,43147.56,43200,2,56.84,57
2025-03-03,PRJ0197,0.0577,14,1949174.48,1806690.96,268152.31,2046816.28,43024.5,43200,3,50.75,41
2025-03-04,PRJ0138,0.0697,5,1254081.96,1395922.73,169228.59,4510713.0,43150.05,43200,1,55.21,65
2025-03-05,PRJ0143,0.0631,9,577272.84,587099.93,242250.48,3143402.71,43032.23,43200,3,17.85,67
2025-03-06,PRJ0096,0.048,7,831827.98,957691.0,206784.69,2914083.79,43061.2,43200,1,20.8,32
2025-03-07,PRJ0123,0.0281,14,867189.36,1025675.82,257303.56,4091275.09,43066.67,43200,1,28.73,65
2025-03-08,PRJ0186,0.0375,16,1006785.69,1032089.34,130619.48,3964384.01,43198.08,43200,3,14.23,34
2025-03-09,PRJ0069,0.0572,16,565405.08,586984.66,227626.92,3817106.13,43117.96,43200,1,28.46,68
2025-03-10,PRJ0092,0.0687,7,1857339.05,2000436.39,254733.35,3759603.82,43155.51,43200,2,1.54,43
2025-03-11,PRJ0002,0.0802,10,1273345.92,1221316.77,252246.27,3061583.99,43111.08,43200,4,52.77,46
2025-03-12,PRJ0147,0.079,6,1506396.19,1774835.77,292718.6,4705902.14,43196.63,43200,1,10.58,37
2025-03-13,PRJ0186,0.0975,17,600759.26,618721.95,111682.28,4562565.64,43035.48,43200,2,30.55,67
2025-03-14,PRJ0163,0.0357,1,581173.2,552141.33,169155.87,2317619.77,43120.97,43200,1,55.8,42
2025-03-15,PRJ0146,0.0164,2,1379701.66,1557434.21,195310.72,4218778.16,43159.48,43200,3,49.44,37
2025-03-16,PRJ0089,0.0411,14,1830944.02,1768225.79,161952.71,4564434.06,43125.71,43200,2,46.79,42
2025-03-17,PRJ0194,0.0769,4,1292723.0,1219113.78,161957.9,3473019.88,43179.39,43200,1,36.72,46
2025-03-18,PRJ0146,0.0494,9,1816728.76,1941831.65,135225.72,3222316.77,43120.14,43200,3,26.74,54
2025-03-19,PRJ0147,0.0836,6,1716486.91,1890622.06,262590.28,3687546.99,43165.29,43200,1,27.32,40
2025-03-20,PRJ0095,0.0594,17,613780.68,657278.59,281613.81,1652242.63,43035.16,43200,2,6.13,63
2025-03-21,PRJ0198,0.0937,11,802936.21,880783.44,116465.47,1349374.7,43052.41,43200,2,4.82,58
2025-03-22,PRJ0051,0.0953,4,1486566.0,1389429.62,130979.78,4280601.1,43088.81,43200,4,50.76,41
2025-03-23,PRJ0160,0.0162,9,1165252.07,1215131.16,145690.6,3293304.91,43170.32,43200,1,25.11,69
2025-03-24,PRJ0167,0.0511,16,936049.72,942700.91,201797.5,1490005.96,43085.31,43200,2,4.19,31
2025-03-25,PRJ0127,0.0649,3,1127950.78,1344529.27,258234.41,2665272.11,43125.49,43200,3,40.12,36
2025-03-26,PRJ0038,0.033,4,1167799.47,1068404.76,114291.1,2192937.49,43079.16,43200,2,41.31,41
2025-03-27,PRJ0081,0.0466,3,1865828.38,1846215.28,227362.6,4501911.82,43161.14,43200,1,14.42,45
2025-03-28,PRJ0103,0.071,13,655187.43,774797.57,129867.09,3028880.72,43040.06,43200,2,25.23,60
2025-03-29,PRJ0128,0.0304,19,919596.12,1098962.29,294291.41,3310050.18,43118.75,43200,2,34.83,49
2025-03-30,PRJ0010,0.0642,1,1306347.22,1498994.87,279754.69,1941161.62,43115.58,43200,4,36.18,44
2025-03-31,PRJ0184,0.0728,6,1547430.39,1427967.95,289916.57,4196254.19,43080.65,43200,2,31.16,43
2025-01-01,PRJ0177,0.0181,3,1445955.93,1544868.73,121232.78,4720405.15,43141.03,43200,1,22.49,38
2025-01-02,PRJ0150,0.0548,3,1912464.11,1950783.96,197607.28,4169977.39,43005.7,43200,1,5.06,46
2025-01-03,PRJ0158,0.0337,16,1693413.39,1933769.32,133049.31,2971436.57,43168.3,43200,2,2.31,48
2025-01-04,PRJ0041,0.0752,10,1335615.26,1224101.1,220071.11,4340355.73,43069.59,43200,2,28.11,52
2025-01-05,PRJ0098,0.0271,17,822024.04,788435.01,146547.82,1751835.48,43158.6,43200,2,12.97,60
2025-01-06,PRJ0006,0.0903,7,1176311.35,1231313.93,254126.2,1453654.64,43061.01,43200,3,56.37,63
2025-01-07,PRJ0143,0.0488,13,1540073.37,1458902.72,228800.52,2752876.48,43037.58,43200,1,38.78,48
2025-01-08,PRJ0089,0.0278,11,1756943.26,1946367.29,214320.92,1726137.87,43077.9,43200,1,35.54,65
2025-01-09,PRJ0111,0.0494,10,1939604.34,2223233.01,265045.43,2036642.22,43159.47,43200,1,24.99,57
2025-01-10,PRJ0059,0.0468,7,1408179.15,1564988.3,200054.61,3340467.03,43140.7,43200,1,20.44,30
2025-01-11,PRJ0112,0.0486,6,1290379.05,1331781.01,153970.35,2615612.46,43080.21,43200,3,11.61,54
2025-01-12,PRJ0001,0.0627,1,526537.88,612635.41,224141.1,4463513.12,43187.57,43200,1,4.55,44
2025-01-13,PRJ0128,0.0569,17,608148.6,572453.83,291412.53,1902449.38,43081.76,43200,4,38.44,48
2025-01-14,PRJ0047,0.0235,12,734157.5,718080.61,220231.87,4987162.8,43070.15,43200,2,46.97,50
2025-01-15,PRJ0139,0.0159,4,582139.9,609420.09,225923.89,2437573.66,43028.94,43200,1,51.61,63
2025-01-16,PRJ0196,0.0756,3,1101294.86,1011430.94,286950.14,3061611.4,43014.06,43200,2,43.73,66
2025-01-17,PRJ0036,0.0604,6,1005317.82,933644.42,203055.02,1529328.44,43069.98,43200,1,53.92,47
2025-01-18,PRJ0159,0.0423,16,1456031.24,1484035.11,299271.49,3317196.05,43018.4,43200,3,58.99,35
2025-01-19,PRJ0008,0.0828,13,1303497.66,1542253.97,131932.41,4845139.58,43092.53,43200,3,57.74,40
2025-01-20,PRJ0098,0.0449,9,1393956.14,1634447.18,207407.97,3997591.11,43172.0,43200,4,35.94,66
2025-01-21,PRJ0146,0.0816,11,1207965.8,1256033.73,142580.17,1976218.24,43095.22,43200,3,14.23,53
2025-01-22,PRJ0047,0.0375,13,916605.72,864036.15,190665.27,2770446.84,43096.12,43200,3,7.27,34
2025-01-23,PRJ0130,0.0166,19,1929237.97,1839397.79,134114.78,2701733.26,43050.69,43200,3,59.64,38
2025-01-24,PRJ0147,0.0939,3,629613.74,637964.82,144505.75,1391791.07,43033.26,43200,1,19.2,59
2025-01-25,PRJ0151,0.0455,12,1908336.5,1837770.53,142160.01,4543400.72,43044.47,43200,2,3.0,40
2025-01-26,PRJ0053,0.0813,19,966857.07,894239.03,164006.27,2525824.2,43113.6,43200,4,24.07,69
2025-01-27,PRJ0119,0.0351,8,1268992.17,1398598.46,126921.01,2977038.44,43118.36,43200,2,45.14,41
2025-01-28,PRJ0160,0.0682,14,663263.48,712633.23,261868.43,2164991.1,43044.04,43200,4,53.56,49
2025-01-29,PRJ0151,0.0886,9,606396.6,598749.35,144135.12,1609582.51,43079.78,43200,4,29.18,30
2025-01-30,PRJ0115,0.0137,17,1144318.17,1297295.79,183313.8,4608442.48,43113.74,43200,1,18.35,61
2025-01-31,PRJ0074,0.0848,6,1612546.06,1826667.45,103211.43,1149589.91,43152.09,43200,2,46.93,45
2025-02-01,PRJ0112,0.0614,4,904047.17,946809.14,120976.31,2599518.01,43063.95,43200,2,30.72,69
2025-02-02,PRJ0199,0.0647,4,1343521.83,1248077.73,279254.38,3922781.71,43054.27,43200,2,6.08,39
2025-02-03,PRJ0163,0.0571,19,917975.51,1079117.68,267432.04,2235431.67,43146.09,43200,4,53.38,38
2025-02-04,PRJ0165,0.0887,12,1082919.59,1191859.31,268184.49,2784114.43,43102.76,43200,4,39.69,50
2025-02-05,PRJ0103,0.0139,2,1859669.48,1811532.39,182270.68,3257909.0,43171.35,43200,4,3.17,64
2025-02-06,PRJ0083,0.0335,17,1783759.44,1932054.71,128306.16,4980326.45,43042.2,43200,1,1.53,62
2025-02-07,PRJ0111,0.0888,15,1274026.32,1301426.1,121578.9,4033205.35,43154.19,43200,4,6.18,67
2025-02-08,PRJ0098,0.0777,10,857158.44,934821.19,221120.54,4868461.5,43032.41,43200,1,49.5,57
2025-02-09,PRJ0152,0.0116,3,789775.87,823073.82,265638.65,3772581.9,43116.95,43200,2,29.4,56
2025-02-10,PRJ0092,0.0565,4,1931131.03,2019271.03,280022.9,2076211.55,43056.73,43200,1,20.78,48
2025-02-11,PRJ0145,0.0577,1,804074.89,901178.69,157746.33,2149955.24,43020.22,43200,3,15.71,55
2025-02-12,PRJ0127,0.0461,1,1712252.47,1856283.25,164205.31,4289857.21,43123.35,43200,3,30.9,39
2025-02-13,PRJ0109,0.0368,18,1053455.31,973377.76,120175.33,2710853.96,43101.36,43200,2,5.9,54
2025-02-14,PRJ0081,0.0714,4,1978489.77,1819443.08,254881.96,2480896.77,43097.2,43200,3,37.41,30
2025-02-15,PRJ0193,0.0287,15,1052233.61,1043292.54,155138.05,4780376.11,43118.5,43200,4,23.45,57
2025-02-16,PRJ0053,0.0819,10,1027274.94,1057141.73,196185.89,1052932.67,43074.49,43200,3,51.65,59
2025-02-17,PRJ0162,0.0823,17,1456195.44,1430809.25,285779.46,3099867.54,43134.03,43200,1,45.51,33
2025-02-18,PRJ0188,0.0474,12,1942275.21,2127641.99,250443.15,4100306.63,43026.17,43200,4,2.08,64
2025-02-19,PRJ0168,0.0355,12,1964314.41,1882858.97,110547.58,3944676.06,43142.99,43200,3,10.82,33
2025-02-20,PRJ0160,0.0355,16,1560809.22,1734437.27,101630.92,2470297.55,43115.96,43200,2,28.97,34
2025-02-21,PRJ0067,0.0534,5,1631909.55,1847232.22,257481.59,3142593.25,43097.29,43200,3,39.86,33
2025-02-22,PRJ0032,0.0748,16,1345103.26,1260759.63,210500.05,1022309.18,43025.53,43200,4,43.19,48
2025-02-23,PRJ0141,0.0423,17,1633663.61,1789256.79,244066.88,3139321.08,43055.65,43200,3,49.16,57
2025-02-24,PRJ0020,0.0649,15,1789669.48,2126898.32,131363.06,3361604.91,43059.06,43200,3,3.9,52
2025-02-25,PRJ0047,0.0444,13,1229142.95,1177331.07,274409.57,4499165.35,43046.76,43200,1,2.09,31
2025-02-26,PRJ0147,0.0374,8,1429793.39,1676848.6,254665.0,1842949.08,43190.84,43200,1,36.43,57
2025-02-27,PRJ0127,0.0122,2,1305975.04,1412822.58,278167.78,4300582.85,43183.13,43200,1,43.71,40
2025-02-28,PRJ0135,0.0104,8,1343705.92,1447552.16,168219.22,3872266.04,43109.23,43200,3,47.42,59
2025-03-01,PRJ0134,0.0304,10,1835071.86,1680149.23,155141.04,3664123.46,43041.13,43200,1,10.19,51
2025-03-02,PRJ0194,0.0466,7,1033425.25,1162076.45,130346.29,2577551.3,43182.23,43200,1,58.16,46
2025-03-03,PRJ0144,0.0866,10,812276.04,847595.36,286017.7,2469737.53,43149.88,43200,1,14.54,53
2025-03-04,PRJ0127,0.0819,4,1184420.17,1322230.2,135365.84,3813044.89,43007.75,43200,2,15.77,67
2025-03-05,PRJ0032,0.034,11,812127.79,928062.55,123863.45,4960892.86,43098.14,43200,4,10.1,65
2025-03-06,PRJ0175,0.032,9,1247600.64,1318887.18,138535.64,2621415.04,43120.99,43200,2,3.55,51
2025-03-07,PRJ0186,0.0305,4,1855262.16,1816474.74,254276.35,4674399.11,43013.29,43200,3,48.77,42
2025-03-08,PRJ0114,0.0405,3,1426150.28,1344106.35,277905.85,3346180.33,43009.97,43200,3,1.33,55
2025-03-09,PRJ0118,0.0548,11,1783149.28,1690694.66,262182.69,4472662.61,43092.7,43200,1,28.36,66
2025-03-10,PRJ0021,0.0495,3,749286.38,869232.44,212647.71,1868761.79,43000.39,43200,4,6.43,48
2025-03-11,PRJ0157,0.0296,18,1851310.39,1734813.77,298776.85,4048928.3,43009.37,43200,2,3.64,54
2025-03-12,PRJ0037,0.0217,19,1402680.75,1424293.57,113770.81,4339774.04,43033.03,43200,4,56.14,48
2025-03-13,PRJ0108,0.0111,14,547639.68,547794.33,273438.34,4328676.56,43181.99,43200,3,49.7,60
2025-03-14,PRJ0050,0.0239,11,1449678.43,1681100.31,185542.77,4138845.51,43153.26,43200,3,24.3,46
2025-03-15,PRJ0181,0.0735,2,1927095.43,2010554.18,191024.47,2216782.52,43090.09,43200,1,28.06,55
2025-03-16,PRJ0007,0.0319,2,618750.5,741840.97,125518.98,3087800.88,43095.84,43200,2,52.22,68
2025-03-17,PRJ0026,0.0522,2,1373684.2,1540059.92,106686.59,2198819.12,43137.2,43200,2,48.01,37
2025-03-18,PRJ0026,0.0632,10,1873217.9,2164085.69,163325.67,2371863.63,43094.88,43200,4,41.81,41
2025-03-19,PRJ0020,0.0898,15,514542.75,478319.8,134970.71,2204875.53,43012.79,43200,4,32.66,55
2025-03-20,PRJ0029,0.09,12,1446369.39,1411556.26,196667.75,2136908.19,43147.75,43200,3,36.86,45
2025-03-21,PRJ0096,0.0771,11,1212353.44,1140380.69,129466.11,3773686.69,43011.55,43200,1,24.21,62
2025-03-22,PRJ0027,0.0132,17,1020483.98,1060371.22,127585.55,3601054.8,43097.22,43200,3,32.16,46
2025-03-23,PRJ0110,0.0618,18,1441304.73,1607755.6,275395.8,1817056.94,43172.34,43200,4,32.84,34
2025-03-24,PRJ0191,0.0808,14,579053.14,550516.86,284258.94,3766074.88,43023.48,43200,1,52.03,33
2025-03-25,PRJ0196,0.0116,17,1629594.57,1530271.7,292843.24,2164274.38,43141.33,43200,4,13.9,32
2025-03-26,PRJ0060,0.0595,15,506719.22,549477.52,236100.49,1806873.34,43009.27,43200,2,15.55,30
2025-03-27,PRJ0047,0.0872,12,960403.62,930721.22,254203.3,3989007.52,43198.61,43200,4,13.45,37
2025-03-28,PRJ0146,0.0527,16,1255937.96,1310944.93,267156.95,2451472.37,43136.42,43200,3,35.17,48
2025-03-29,PRJ0003,0.0104,6,1065533.38,975320.34,231784.41,3277402.1,43193.8,43200,1,42.01,55
2025-03-30,PRJ0034,0.011,2,961213.9,1061356.86,166048.62,1800495.84,43133.64,43200,1,15.07,65
2025-03-31,PRJ0191,0.0475,2,1746252.72,1855210.01,131277.4,3454775.35,43048.46,43200,1,40.94,30
2025-01-01,PRJ0048,0.024,16,1902248.86,2081491.82,147454.66,1831973.74,43185.27,43200,3,38.06,46
2025-01-02,PRJ0016,0.0698,2,1810569.03,1779104.81,268082.81,1667507.69,43125.33,43200,3,19.94,65
2025-01-03,PRJ0171,0.0738,8,1283646.97,1262570.63,239219.45,2546114.29,43115.19,43200,3,14.56,67
2025-01-04,PRJ0157,0.026,7,1826246.26,2082666.14,191159.15,4160247.36,43085.82,43200,2,53.03,57
2025-01-05,PRJ0045,0.09,1,1881292.35,2098710.85,105881.02,1706137.39,43056.92,43200,1,34.61,43
2025-01-06,PRJ0116,0.0498,4,1113857.6,1196192.39,153240.87,1468106.27,43106.01,43200,1,42.53,51
2025-01-07,PRJ0005,0.0229,11,925168.79,1006993.53,245779.5,1126590.77,43073.21,43200,1,55.59,65
2025-01-08,PRJ0098,0.0788,7,647397.81,600923.23,202477.45,2663863.03,43170.8,43200,1,13.12,40
2025-01-09,PRJ0123,0.0811,18,1218637.88,1409782.93,187106.5,2128100.26,43005.76,43200,2,21.68,47
2025-01-10,PRJ0036,0.0675,4,1919445.38,2170839.19,162735.88,2168433.8,43106.02,43200,1,26.63,33
2025-01-11,PRJ0023,0.0868,17,1341361.29,1444843.91,221386.37,4927767.77,43167.31,43200,2,14.74,61
2025-01-12,PRJ0092,0.0764,11,1501343.15,1764946.79,293277.08,1776493.61,43005.52,43200,4,50.58,44
2025-01-13,PRJ0045,0.0894,11,669325.73,636255.26,280224.73,2833708.2,43056.46,43200,3,5.92,60
2025-01-14,PRJ0180,0.049,11,715279.5,791097.14,106099.59,4945472.68,43010.3,43200,3,15.11,59
2025-01-15,PRJ0094,0.0773,15,1196709.89,1422761.85,196190.76,1122472.21,43119.0,43200,1,12.27,43
2025-01-16,PRJ0098,0.1,14,1926897.2,1913414.1,165893.86,3786629.78,43063.35,43200,3,57.25,43
2025-01-17,PRJ0187,0.0752,17,1041176.96,941835.87,202120.93,2484331.81,43191.95,43200,1,38.01,50
2025-01-18,PRJ0115,0.0203,2,1816226.06,2035009.09,221242.74,4624390.45,43123.26,43200,2,43.26,46
2025-01-19,PRJ0190,0.0566,18,680432.89,613814.49,140005.61,4647765.75,43112.36,43200,3,7.4,32
2025-01-20,PRJ0159,0.0629,16,1425525.81,1656119.0,256313.61,2548850.94,43183.45,43200,3,12.45,49
2025-01-21,PRJ0160,0.0257,12,1400919.47,1284489.58,195013.61,1885853.86,43044.72,43200,2,48.78,64
2025-01-22,PRJ0066,0.0967,10,1789812.13,1961328.79,298401.21,2712013.75,43112.45,43200,2,34.5,59
2025-01-23,PRJ0127,0.0258,16,504975.06,511618.13,105025.48,4861225.1,43108.56,43200,4,3.66,63
2025-01-24,PRJ0017,0.026,3,784897.5,754288.22,137943.84,2125594.36,43016.42,43200,2,34.37,66
2025-01-25,PRJ0024,0.0924,8,829531.44,970118.37,237925.96,4925271.19,43186.41,43200,1,29.05,35
2025-01-26,PRJ0053,0.0519,2,1924949.13,2163399.81,239035.95,4277565.99,43140.05,43200,1,10.07,61
2025-01-27,PRJ0057,0.0157,1,730540.48,732098.12,216437.64,2069809.33,43177.62,43200,3,35.98,38
2025-01-28,PRJ0066,0.0638,14,555443.53,547248.48,294392.01,4164277.87,43196.51,43200,3,11.26,62
2025-01-29,PRJ0103,0.0642,4,1301692.24,1458941.46,183063.0,1199197.77,43095.93,43200,2,48.88,32
2025-01-30,PRJ0173,0.0158,4,1292837.69,1488018.98,183407.36,3192253.51,43160.73,43200,1,37.49,56
2025-01-31,PRJ0023,0.0975,9,1766070.45,1968736.11,282095.27,2429396.56,43115.51,43200,2,52.41,61
2025-02-01,PRJ0113,0.059,3,1923289.48,2100225.9,207688.36,2707743.99,43195.42,43200,2,26.06,66
2025-02-02,PRJ0031,0.0604,5,1307818.16,1266461.57,170745.53,2891417.35,43049.44,43200,1,31.2,38
2025-02-03,PRJ0174,0.0568,1,1894991.27,2190308.97,243787.6,3010851.04,43002.76,43200,3,45.87,53
2025-02-04,PRJ0085,0.065,19,1587738.73,1786045.07,223934.12,3625649.1,43037.19,43200,3,33.23,30
2025-02-05,PRJ0150,0.0338,1,896838.69,946328.3,161282.01,3787108.11,43025.6,43200,3,34.75,46
2025-02-06,PRJ0193,0.0359,10,1892631.07,1993842.03,159585.76,4902816.15,43087.39,43200,3,33.65,69
2025-02-07,PRJ0126,0.056,12,1501164.76,1607375.03,179122.56,4051114.67,43015.48,43200,4,29.99,45
2025-02-08,PRJ0154,0.0826,10,1121143.9,1287614.62,114324.01,3751191.1,43044.04,43200,4,48.54,38
2025-02-09,PRJ0129,0.0145,2,1520363.13,1706878.03,288523.38,2569835.54,43019.25,43200,3,29.63,54
2025-02-10,PRJ0016,0.0643,16,1101969.24,1274839.01,136604.01,1471232.26,43097.35,43200,1,54.15,45
2025-02-11,PRJ0103,0.0826,8,671275.65,706306.06,138764.86,1235153.68,43053.36,43200,1,48.71,45
2025-02-12,PRJ0160,0.0241,14,1578468.12,1716417.9,229407.68,2910738.84,43094.2,43200,2,41.85,56
2025-02-13,PRJ0136,0.0114,15,1736131.42,2007612.97,244849.41,3673026.85,43017.78,43200,4,54.02,35
2025-02-14,PRJ0042,0.0381,16,1593209.3,1544928.71,247367.09,3600639.41,43103.37,43200,3,32.69,68
2025-02-15,PRJ0175,0.0629,11,843672.0,871687.14,175015.0,4811445.68,43026.01,43200,3,49.49,34
2025-02-16,PRJ0038,0.0224,12,1934952.52,2101737.05,274665.79,2529719.89,43019.87,43200,1,15.27,65
2025-02-17,PRJ0169,0.0484,2,537881.84,631765.82,208799.81,3511135.25,43062.0,43200,2,5.31,53
2025-02-18,PRJ0025,0.0597,4,999027.95,903871.34,187717.51,4551495.29,43174.88,43200,1,41.42,68
2025-02-19,PRJ0098,0.0639,3,890138.65,857890.66,262077.29,2616311.03,43157.7,43200,4,18.8,67
2025-02-20,PRJ0049,0.0347,9,572189.34,555215.43,148712.25,2910972.61,43191.83,43200,1,38.44,53
2025-02-21,PRJ0152,0.046,18,1108594.54,1106359.4,272037.09,4691891.58,43092.04,43200,3,5.57,47
2025-02-22,PRJ0151,0.0801,19,1434672.26,1412486.47,207765.88,3200967.81,43062.49,43200,1,57.38,34
2025-02-23,PRJ0012,0.0947,7,1823829.3,1964340.09,280011.63,4198439.75,43194.18,43200,1,31.39,33
2025-02-24,PRJ0059,0.0876,4,1984534.57,2313344.32,140322.51,4742495.34,43076.35,43200,3,1.56,64
2025-02-25,PRJ0134,0.0608,6,1712134.38,1868098.44,287212.62,3284232.15,43001.82,43200,4,29.09,51
2025-02-26,PRJ0056,0.0469,19,1203020.78,1169887.14,237575.35,1436747.88,43164.02,43200,4,47.59,34
2025-02-27,PRJ0035,0.04,1,1585556.64,1837859.7,223665.71,4286799.82,43033.84,43200,4,52.05,64
2025-02-28,PRJ0172,0.0212,16,1765435.68,1923642.97,184413.5,4271128.66,43143.58,43200,4,28.21,35
2025-03-01,PRJ0019,0.0196,11,1197960.79,1156857.12,291263.0,1459940.78,43003.02,43200,3,8.43,42
2025-03-02,PRJ0064,0.072,4,1677581.65,1691841.03,188783.93,3192472.61,43022.2,43200,4,54.46,33
2025-03-03,PRJ0007,0.0334,18,1223978.63,1391650.78,199708.59,2948342.54,43096.71,43200,3,58.89,62
2025-03-04,PRJ0143,0.0329,5,1079743.99,1211126.54,256299.62,4388651.73,43013.58,43200,3,4.73,66
2025-03-05,PRJ0141,0.0998,6,1289136.26,1383210.61,156968.49,2098511.33,43177.73,43200,1,5.61,63
2025-03-06,PRJ0114,0.0269,2,1513782.11,1428147.84,158299.06,2705110.83,43149.97,43200,1,34.37,38
2025-03-07,PRJ0142,0.0233,12,1590323.08,1814537.62,255059.54,3419164.18,43065.64,43200,3,32.5,44
2025-03-08,PRJ0091,0.0189,9,1035104.4,1027095.55,125715.96,3068980.77,43119.5,43200,1,35.73,49
2025-03-09,PRJ0097,0.0622,12,1356980.38,1535395.32,264592.9,4820137.1,43143.11,43200,1,19.71,44
2025-03-10,PRJ0065,0.0665,13,1864806.31,2040601.43,225035.0,4842629.31,43151.08,43200,2,3.97,30
2025-03-11,PRJ0031,0.0429,17,1964469.35,1923708.74,207816.75,1326289.96,43079.14,43200,2,35.24,39
2025-03-12,PRJ0190,0.0582,5,840872.14,810357.54,145821.88,2191387.97,43179.76,43200,2,9.94,39
2025-03-13,PRJ0085,0.081,13,789246.75,741318.14,257273.63,1030139.26,43188.36,43200,4,21.13,34
2025-03-14,PRJ0050,0.0836,13,1515028.45,1473492.23,260990.62,2671441.39,43039.14,43200,1,35.36,46
2025-03-15,PRJ0152,0.0962,10,1122025.83,1062949.72,196588.37,3648556.21,43182.25,43200,4,13.3,42
2025-03-16,PRJ0185,0.0842,15,536333.51,581983.74,177833.79,2885139.12,43142.54,43200,3,33.01,33
2025-03-17,PRJ0062,0.0608,15,1020292.81,1101543.76,149232.37,1268727.49,43177.63,43200,4,43.17,49
2025-03-18,PRJ0189,0.0262,18,1710117.12,1839832.27,250846.8,1783824.95,43084.95,43200,1,4.88,66
2025-03-19,PRJ0124,0.019,18,1696140.4,1853146.93,227890.38,1693165.39,43132.24,43200,2,37.55,44
2025-03-20,PRJ0149,0.0149,2,1242027.72,1421420.44,141326.21,3044513.16,43047.08,43200,4,31.06,64
2025-03-21,PRJ0057,0.07,11,1208866.9,1419289.3,258893.62,3710720.06,43150.22,43200,1,6.75,52
2025-03-22,PRJ0057,0.0827,13,1369261.16,1326968.33,276441.06,2265301.69,43116.35,43200,2,42.67,60
2025-03-23,PRJ0085,0.0558,11,829095.07,892381.84,111849.45,1521840.26,43096.19,43200,3,19.34,44
2025-03-24,PRJ0048,0.0149,4,1289065.44,1190453.05,254484.13,4194390.59,43138.54,43200,3,11.76,44
2025-03-25,PRJ0179,0.0582,15,516569.54,483531.16,270560.39,4433447.35,43110.47,43200,3,17.66,57
2025-03-26,PRJ0169,0.0942,11,1213339.33,1330186.08,298301.58,2105952.85,43153.07,43200,4,33.23,57
2025-03-27,PRJ0069,0.0638,18,1004076.57,1050238.16,147520.3,2682990.81,43171.69,43200,3,35.22,41
2025-03-28,PRJ0014,0.0828,16,1512304.41,1705122.66,174200.64,1327724.41,43160.12,43200,4,11.01,54
2025-03-29,PRJ0053,0.082,10,1457530.38,1497908.7,293238.22,1910789.05,43061.5,43200,4,56.26,61
2025-03-30,PRJ0187,0.0939,12,1071253.82,1005135.52,118803.11,4068001.51,43195.22,43200,4,20.41,66
2025-03-31,PRJ0100,0.0793,13,510909.47,593480.66,204741.57,2460791.56,43129.95,43200,4,16.83,34
2025-01-01,PRJ0007,0.0773,9,878410.44,812412.43,201348.92,3418769.06,43064.69,43200,2,12.02,60
2025-01-02,PRJ0052,0.0311,13,1450021.78,1387220.46,221309.55,4784737.92,43008.52,43200,2,8.11,60
2025-01-03,PRJ0059,0.0154,6,608560.01,598271.12,166158.52,3894551.38,43197.62,43200,4,58.94,69
2025-01-04,PRJ0107,0.0566,6,661463.63,792819.84,285183.62,2813808.74,43119.8,43200,2,40.81,57
2025-01-05,PRJ0004,0.0212,11,1470552.54,1507401.57,154012.25,2467521.24,43045.51,43200,1,47.43,42
2025-01-06,PRJ0102,0.0966,19,1633651.1,1716171.0,229939.1,1762108.06,43098.22,43200,2,24.69,58
2025-01-07,PRJ0195,0.0361,11,982324.56,1110919.71,199185.4,4024560.29,43079.51,43200,3,25.46,69
2025-01-08,PRJ0005,0.0868,10,1234509.6,1346756.98,153334.69,1449700.88,43190.27,43200,4,59.23,57
2025-01-09,PRJ0108,0.0449,15,1918567.05,2211006.95,137770.76,1245574.76,43098.53,43200,2,12.84,65
2025-01-10,PRJ0115,0.0391,13,1918315.34,2006423.64,291312.42,1419314.7,43096.93,43200,2,20.29,42
2025-01-11,PRJ0093,0.0942,8,961254.16,1145481.7,212258.29,1971621.55,43158.92,43200,4,12.51,65
2025-01-12,PRJ0046,0.0427,5,1714981.81,1953439.24,220838.18,3508493.66,43078.18,43200,4,17.67,48
2025-01-13,PRJ0098,0.0451,2,1390916.08,1419304.14,256579.09,4445320.53,43039.3,43200,1,40.15,46
2025-01-14,PRJ0054,0.0195,16,1963226.74,1991460.98,116245.33,4970489.61,43153.68,43200,1,19.23,43
2025-01-15,PRJ0167,0.0703,13,1216420.35,1433973.92,242752.85,3925936.59,43182.02,43200,4,52.66,44
2025-01-16,PRJ0051,0.036,19,1662060.3,1837116.29,133028.03,1583908.38,43009.15,43200,4,3.87,60
2025-01-17,PRJ0143,0.0627,9,1652205.69,1795005.98,248096.22,2110819.03,43171.98,43200,1,21.93,49
