date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-03-26,REL00264,4509492.29,12331798.73,1,4509492.29,84,5471,1923,35.15,4193,76.64,46
2025-03-27,REL00265,3963074.47,6194123.26,6,660512.41,85,18709,7826,41.83,16488,88.13,57
2025-03-28,REL00266,3788062.96,8358831.69,6,631343.83,45,7204,1673,23.22,6089,84.52,47
2025-03-29,REL00267,3809936.34,7989168.23,3,1269978.78,50,19633,10081,51.35,17071,86.95,57
2025-03-30,REL00268,2437964.6,4791138.82,9,270884.96,70,12181,7236,59.4,10374,85.17,45
2025-03-31,REL00269,2174367.38,4733608.85,5,434873.48,60,11259,2547,22.62,9459,84.01,65
2025-01-01,REL00270,4237444.62,8798169.3,1,4237444.62,70,13330,6937,52.04,10545,79.11,69
2025-01-02,REL00271,4240453.58,9110618.12,7,605779.08,38,19410,5758,29.67,16391,84.45,49
2025-01-03,REL00272,4468289.27,13265871.83,3,1489429.76,22,16054,4479,27.9,12649,78.79,68
2025-01-04,REL00273,4652962.21,7598052.14,4,1163240.55,57,6383,3046,47.72,4844,75.89,56
2025-01-05,REL00274,3045369.6,8780855.18,6,507561.6,89,16287,3544,21.76,13432,82.47,69
2025-01-06,REL00275,3006065.18,6674532.06,8,375758.15,64,9501,3660,38.52,7173,75.5,62
2025-01-07,REL00276,4193180.72,10212967.02,4,1048295.18,60,6712,1346,20.05,5789,86.25,31
2025-01-08,REL00277,3599855.72,9882591.93,9,399983.97,44,14142,5964,42.17,10811,76.45,42
2025-01-09,REL00278,3807867.51,7770694.45,8,475983.44,69,11710,4506,38.48,9807,83.75,31
2025-01-10,REL00279,4183170.68,8975548.48,6,697195.11,20,8796,4980,56.62,8321,94.6,66
2025-01-11,REL00280,4560021.37,9641151.59,7,651431.62,73,7373,3598,48.8,5544,75.19,34
2025-01-12,REL00281,2351980.63,4850011.1,8,293997.58,32,14549,3643,25.04,11979,82.34,35
2025-01-13,REL00282,2502331.81,7227469.91,2,1251165.9,59,9424,3221,34.18,8336,88.46,61
2025-01-14,REL00283,1375927.76,3774713.11,5,275185.55,40,18986,10871,57.26,14842,78.17,53
2025-01-15,REL00284,3313120.56,5511376.0,7,473302.94,60,10419,5106,49.01,8982,86.21,46
2025-01-16,REL00285,1143769.1,1901155.87,8,142971.14,80,6699,2932,43.77,5370,80.16,38
2025-01-17,REL00286,2862392.07,6130683.56,5,572478.41,52,15328,6493,42.36,12178,79.45,69
2025-01-18,REL00287,3170578.54,5225069.25,3,1056859.51,48,9110,3272,35.92,8463,92.9,69
2025-01-19,REL00288,2146165.01,5212261.42,6,357694.17,74,8372,3634,43.41,6619,79.06,31
2025-01-20,REL00289,3363333.04,5769923.66,5,672666.61,51,13825,7032,50.86,11409,82.52,38
2025-01-21,REL00290,1122001.0,2562156.49,8,140250.12,30,15075,3784,25.1,11817,78.39,35
2025-01-22,REL00291,1149392.75,1736536.96,9,127710.31,71,19513,11472,58.79,15742,80.67,48
2025-01-23,REL00292,4290402.24,8473091.88,9,476711.36,55,10581,3129,29.57,8556,80.86,62
2025-01-24,REL00293,2440762.57,6140436.51,6,406793.76,50,15508,5879,37.91,12644,81.53,48
2025-01-25,REL00294,1508242.05,3357434.9,4,377060.51,33,14320,2994,20.91,12576,87.82,62
2025-01-26,REL00295,3088973.04,9166231.66,4,772243.26,82,18982,7975,42.01,17055,89.85,59
2025-01-27,REL00296,4079974.21,11469442.73,9,453330.47,71,7386,2605,35.27,6293,85.2,68
2025-01-28,REL00297,1863284.11,3798502.48,4,465821.03,73,13583,4073,29.99,11845,87.2,42
2025-01-29,REL00298,3491561.9,5475571.46,8,436445.24,69,19476,11572,59.42,17774,91.26,47
2025-01-30,REL00299,1341389.86,3713556.61,9,149043.32,73,5168,1918,37.11,4909,94.99,31
2025-01-31,REL00300,1206726.88,3459506.72,5,241345.38,54,16280,5953,36.57,13696,84.13,32
2025-02-01,REL00301,3125418.53,8535333.89,6,520903.09,49,15244,5872,38.52,14288,93.73,35
2025-02-02,REL00302,3162540.49,5350781.04,3,1054180.16,74,8965,2209,24.64,7602,84.8,57
2025-02-03,REL00303,3549719.61,10638057.8,5,709943.92,20,8208,2932,35.72,7439,90.63,42
2025-02-04,REL00304,3904365.33,7370958.9,5,780873.07,34,17906,5990,33.45,15482,86.46,49
2025-02-05,REL00305,4903408.32,12681721.07,2,2451704.16,44,14377,5550,38.6,13324,92.68,61
2025-02-06,REL00306,3065201.39,8772766.73,6,510866.9,39,13172,7147,54.26,11061,83.97,60
2025-02-07,REL00307,2291825.89,4247969.58,9,254647.32,35,18056,5003,27.71,16054,88.91,38
2025-02-08,REL00308,4180744.78,11966912.99,7,597249.25,71,7727,3423,44.3,6515,84.31,32
2025-02-09,REL00309,2083329.01,4092121.44,8,260416.13,84,19798,4257,21.5,18241,92.14,60
2025-02-10,REL00310,2755885.68,8170153.35,2,1377942.84,89,8509,2780,32.67,8073,94.88,44
2025-02-11,REL00311,1313825.53,2525028.19,9,145980.61,20,12549,4882,38.9,10022,79.86,33
2025-02-12,REL00312,1101402.97,3227280.03,3,367134.32,35,9477,2176,22.96,8006,84.48,46
2025-02-13,REL00313,4850593.66,7665475.51,5,970118.73,46,17769,7420,41.76,13615,76.62,60
2025-02-14,REL00314,4343920.48,11137412.55,7,620560.07,37,16618,5386,32.41,12932,77.82,58
2025-02-15,REL00315,3783896.82,8696025.67,4,945974.2,63,18556,11080,59.71,17365,93.58,40
2025-02-16,REL00316,2635811.78,5843108.71,7,376544.54,69,9720,4397,45.24,8346,85.86,61
2025-02-17,REL00317,1693177.28,3107389.16,8,211647.16,33,6713,1998,29.76,5565,82.9,69
2025-02-18,REL00318,1625748.17,4159303.85,4,406437.04,71,11619,2800,24.1,10274,88.42,32
2025-02-19,REL00319,2000971.59,3574163.94,5,400194.32,69,7512,1624,21.62,6475,86.2,30
2025-02-20,REL00320,3196906.66,7446435.42,3,1065635.55,36,16453,3887,23.62,13289,80.77,37
2025-02-21,REL00321,3858383.69,7253252.2,5,771676.74,22,9589,4526,47.2,7626,79.53,46
2025-02-22,REL00322,3640789.51,10680008.71,8,455098.69,81,18834,10207,54.19,16348,86.8,37
2025-02-23,REL00323,2119735.59,3270639.23,3,706578.53,40,11678,3067,26.26,9198,78.76,62
2025-02-24,REL00324,4819461.12,8673065.7,5,963892.22,52,7678,2770,36.08,5972,77.78,55
2025-02-25,REL00325,3951587.67,7363648.91,1,3951587.67,20,5281,1804,34.16,4297,81.37,31
2025-02-26,REL00326,3217416.21,6824467.12,2,1608708.1,89,9926,4544,45.78,9154,92.22,58
2025-02-27,REL00327,3446882.98,6373615.33,3,1148960.99,75,5429,1482,27.3,4111,75.72,44
2025-02-28,REL00328,2678400.25,5991644.66,1,2678400.25,23,15820,9196,58.13,14501,91.66,59
2025-03-01,REL00329,1990923.96,5591904.71,9,221213.77,41,18145,8916,49.14,15862,87.42,41
2025-03-02,REL00330,2423890.71,6224781.93,9,269321.19,77,17540,10208,58.2,13296,75.8,31
2025-03-03,REL00331,4031384.44,9554151.22,5,806276.89,63,9658,3003,31.09,8406,87.04,50
2025-03-04,REL00332,1057573.95,1727552.09,4,264393.49,76,10162,4421,43.51,8487,83.52,58
2025-03-05,REL00333,1464290.56,3720744.98,5,292858.11,59,13105,6459,49.29,12033,91.82,58
2025-03-06,REL00334,1184010.57,2071570.26,4,296002.64,75,8212,3977,48.43,7648,93.13,45
2025-03-07,REL00335,1162915.21,3116090.71,5,232583.04,82,18822,3925,20.85,15194,80.72,60
2025-03-08,REL00336,4421842.34,8291330.85,7,631691.76,58,9632,5772,59.93,8734,90.68,62
2025-03-09,REL00337,3814631.44,8108277.95,8,476828.93,26,16137,9217,57.12,13102,81.19,31
2025-03-10,REL00338,2896695.32,5867851.07,2,1448347.66,33,15509,3844,24.79,12548,80.91,33
2025-03-11,REL00339,1391336.64,3879353.86,4,347834.16,37,17176,7169,41.74,13543,78.85,68
2025-03-12,REL00340,2966463.5,5012779.53,8,370807.94,74,16624,5416,32.58,14723,88.56,34
2025-03-13,REL00341,2893887.08,6796199.25,7,413412.44,75,7663,4226,55.15,6148,80.23,31
2025-03-14,REL00342,1692807.48,2899935.65,9,188089.72,76,14127,6766,47.89,11908,84.29,37
2025-03-15,REL00343,2735406.6,6994964.67,5,547081.32,77,15534,4495,28.94,14173,91.24,65
2025-03-16,REL00344,2594018.94,7412713.12,6,432336.49,44,6688,1428,21.35,6075,90.83,35
2025-03-17,REL00345,3463400.39,7452931.06,8,432925.05,89,10594,3355,31.67,9758,92.11,39
2025-03-18,REL00346,3540374.6,7902606.06,5,708074.92,22,10935,2353,21.52,8553,78.22,65
2025-03-19,REL00347,1181216.04,3415054.16,9,131246.23,40,14074,3610,25.65,12207,86.73,33
2025-03-20,REL00348,2498450.46,5700182.45,4,624612.62,51,15711,7139,45.44,14657,93.29,68
2025-03-21,REL00349,3503439.66,7817567.05,8,437929.96,21,5816,2896,49.79,4410,75.83,43
2025-03-22,REL00350,3012545.03,7132181.24,3,1004181.68,39,16424,6359,38.72,14927,90.89,41
2025-03-23,REL00351,4425959.36,11214693.24,5,885191.87,37,8866,3902,44.01,7086,79.92,46
2025-03-24,REL00352,3634774.53,6034907.25,8,454346.82,73,11188,2935,26.23,9889,88.39,50
2025-03-25,REL00353,1651737.71,4511995.4,7,235962.53,55,16038,5239,32.67,14329,89.34,42
2025-03-26,REL00354,1282274.99,2761068.29,1,1282274.99,80,18167,8813,48.51,16988,93.51,62
2025-03-27,REL00355,3569677.11,5741906.89,4,892419.28,79,5677,1963,34.58,4835,85.17,42
2025-03-28,REL00356,1106045.24,2963398.26,2,553022.62,55,15446,5244,33.95,14204,91.96,38
2025-03-29,REL00357,3343102.33,6904926.99,2,1671551.16,63,18419,5113,27.76,13981,75.91,49
2025-03-30,REL00358,4760920.97,7858144.02,7,680131.57,87,18815,8239,43.79,15693,83.41,69
2025-03-31,REL00359,3301896.71,8091854.45,3,1100632.24,85,16175,8472,52.38,13553,83.79,30
2025-01-01,REL00360,2552679.7,7199059.71,3,850893.23,63,7489,2904,38.78,6422,85.75,42
2025-01-02,REL00361,3573152.87,10117847.81,6,595525.48,48,12232,3011,24.62,10351,84.62,51
2025-01-03,REL00362,2833011.56,8319124.88,6,472168.59,67,15506,8301,53.53,14631,94.36,42
2025-01-04,REL00363,3182467.16,8915866.94,1,3182467.16,55,7446,1701,22.84,5701,76.56,64
2025-01-05,REL00364,4765859.24,7164093.84,1,4765859.24,27,6888,2677,38.86,5531,80.3,30
2025-01-06,REL00365,2544410.55,5267850.28,6,424068.42,24,6720,2045,30.43,6341,94.36,62
2025-01-07,REL00366,4844762.26,13215609.69,7,692108.89,66,15095,8672,57.45,12665,83.9,34
2025-01-08,REL00367,4621402.57,9471007.73,9,513489.17,62,5223,2585,49.49,4513,86.41,59
2025-01-09,REL00368,1783164.54,4283736.76,4,445791.14,29,17952,7657,42.65,13754,76.62,34
2025-01-10,REL00369,1277445.2,3077972.81,6,212907.53,29,5934,2771,46.7,4787,80.67,54
2025-01-11,REL00370,1403112.01,2872925.1,3,467704.0,25,14504,5991,41.31,10993,75.79,55
2025-01-12,REL00371,1072887.3,3064928.83,4,268221.82,35,6308,1634,25.9,4904,77.74,48
2025-01-13,REL00372,1377771.84,3106658.53,9,153085.76,79,18497,8945,48.36,16215,87.66,41
2025-01-14,REL00373,3732027.09,8199921.51,1,3732027.09,45,13417,5327,39.7,12111,90.27,37
2025-01-15,REL00374,1284754.59,3849472.43,5,256950.92,40,5199,2358,45.35,4803,92.38,39
2025-01-16,REL00375,2275902.52,5098591.86,7,325128.93,77,17791,3879,21.8,14238,80.03,47
2025-01-17,REL00376,4379501.24,7741194.91,3,1459833.75,60,9106,2338,25.68,7435,81.65,40
2025-01-18,REL00377,1093087.74,2480876.45,2,546543.87,49,16076,7005,43.57,13887,86.38,59
2025-01-19,REL00378,4257873.93,11585781.85,2,2128936.96,24,10074,3866,38.38,7724,76.67,34
2025-01-20,REL00379,2127419.1,5670189.9,1,2127419.1,29,15516,4511,29.07,14140,91.13,53
2025-01-21,REL00380,1472659.31,3950957.38,5,294531.86,30,8993,2664,29.62,7613,84.65,42
2025-01-22,REL00381,3786948.66,9702297.57,3,1262316.22,82,12072,5464,45.26,11385,94.31,65
2025-01-23,REL00382,3515771.39,6614314.74,7,502253.06,26,8933,1997,22.36,6909,77.34,56
2025-01-24,REL00383,4509888.05,12596686.15,1,4509888.05,78,11933,4459,37.37,9267,77.66,61
2025-01-25,REL00384,3940284.18,11191058.0,9,437809.35,31,6597,2699,40.91,5407,81.96,43
2025-01-26,REL00385,4213923.72,7548102.56,2,2106961.86,83,5004,1617,32.31,3959,79.12,31
2025-01-27,REL00386,2128138.29,3608648.89,8,266017.29,60,19856,10488,52.82,17658,88.93,33
2025-01-28,REL00387,1709758.18,5066710.13,4,427439.54,79,13471,3000,22.27,12654,93.94,40
2025-01-29,REL00388,4002459.01,11216835.12,6,667076.5,47,12590,6878,54.63,9668,76.79,66
2025-01-30,REL00389,4227338.96,12005026.39,9,469704.33,82,8019,3923,48.92,6402,79.84,67
2025-01-31,REL00390,4962020.57,14040357.63,7,708860.08,22,10357,3920,37.85,8260,79.75,66
2025-02-01,REL00391,2650470.71,6129293.66,8,331308.84,51,7364,4195,56.97,6272,85.17,42
2025-02-02,REL00392,2488072.34,6144549.93,7,355438.91,40,5126,2465,48.09,4307,84.02,38
2025-02-03,REL00393,4105651.84,9517082.76,2,2052825.92,74,17591,10069,57.24,15750,89.53,56
2025-02-04,REL00394,2363214.16,3726338.59,9,262579.35,37,15988,6219,38.9,14333,89.65,31
2025-02-05,REL00395,4723029.3,12366093.32,1,4723029.3,72,9826,3745,38.11,8495,86.45,56
2025-02-06,REL00396,4433651.01,10011175.33,2,2216825.5,80,8249,3401,41.23,7161,86.81,41
2025-02-07,REL00397,2715976.11,6712707.73,3,905325.37,69,8901,2013,22.62,8175,91.84,41
2025-02-08,REL00398,4003484.27,9023692.23,3,1334494.76,27,17777,10015,56.34,14744,82.94,32
2025-02-09,REL00399,4018171.5,8991530.61,4,1004542.88,31,17724,8278,46.71,13336,75.24,55
2025-02-10,REL00400,1412495.48,2482720.23,5,282499.1,70,18972,8481,44.7,15037,79.26,44
2025-02-11,REL00401,4610211.63,8842711.26,6,768368.6,85,10157,5795,57.05,7689,75.7,56
2025-02-12,REL00402,3021009.49,5251357.47,1,3021009.49,60,16893,10092,59.74,13999,82.87,64
2025-02-13,REL00403,4305829.86,7722503.46,8,538228.73,41,13674,3628,26.53,11234,82.16,42
2025-02-14,REL00404,2280198.4,6748169.8,6,380033.07,28,8039,4016,49.96,6187,76.96,34
2025-02-15,REL00405,4582092.91,7925509.42,9,509121.43,30,9410,4064,43.19,8478,90.1,46
2025-02-16,REL00406,2556806.71,4867918.71,5,511361.34,32,14699,5650,38.44,12650,86.06,48
2025-02-17,REL00407,1043350.61,2489314.03,7,149050.09,75,16360,9669,59.1,13008,79.51,49
2025-02-18,REL00408,4621527.91,11162227.85,4,1155381.98,47,14130,7631,54.01,12742,90.18,52
2025-02-19,REL00409,1365146.71,2363015.98,6,227524.45,83,5016,2401,47.87,4432,88.36,41
2025-02-20,REL00410,2277254.55,6127126.75,6,379542.42,83,13004,4591,35.3,10251,78.83,61
2025-02-21,REL00411,4800247.87,12854124.4,4,1200061.97,89,12083,5635,46.64,11437,94.65,58
2025-02-22,REL00412,4802428.59,8913194.88,6,800404.76,74,10075,4157,41.26,7913,78.54,34
2025-02-23,REL00413,3293751.55,6366819.95,8,411718.94,56,17734,5315,29.97,16037,90.43,31
2025-02-24,REL00414,3527348.85,10253938.9,5,705469.77,52,17566,6677,38.01,16576,94.36,35
2025-02-25,REL00415,2793782.09,7650792.28,2,1396891.04,44,8942,2547,28.48,8003,89.5,50
2025-02-26,REL00416,2172843.09,5533569.83,9,241427.01,42,17739,7098,40.01,15666,88.31,64
2025-02-27,REL00417,2314658.18,3757499.97,4,578664.55,79,15905,7763,48.81,14802,93.07,44
2025-02-28,REL00418,3690073.82,7850248.73,4,922518.46,75,17893,3840,21.46,14382,80.38,47
2025-03-01,REL00419,4009498.12,9378026.89,7,572785.45,82,18998,9615,50.61,15301,80.54,31
2025-03-02,REL00420,4166316.17,7420696.27,6,694386.03,27,17077,3551,20.79,14997,87.82,34
2025-03-03,REL00421,4158472.57,9033615.78,4,1039618.14,36,11172,4546,40.69,10350,92.64,66
2025-03-04,REL00422,1364824.41,3277678.8,6,227470.74,76,8617,3700,42.94,7526,87.34,35
2025-03-05,REL00423,2977681.22,5928756.92,3,992560.41,81,14225,7176,50.45,13448,94.54,48
2025-03-06,REL00424,1230235.04,3286471.08,7,175747.86,30,15003,7567,50.44,11921,79.46,45
2025-03-07,REL00425,3198115.53,8828955.58,6,533019.26,86,15199,5577,36.69,13909,91.51,41
2025-03-08,REL00426,2766122.01,5491897.93,3,922040.67,59,17388,3939,22.65,16265,93.54,53
2025-03-09,REL00427,4550816.73,12551087.61,1,4550816.73,59,19988,9542,47.74,16697,83.54,38
2025-03-10,REL00428,2403660.05,3978934.36,5,480732.01,75,11230,4541,40.44,10583,94.24,32
2025-03-11,REL00429,1468268.07,4047418.44,2,734134.04,72,13661,4552,33.32,10798,79.04,46
2025-03-12,REL00430,1571966.73,2718127.99,7,224566.68,47,6324,1858,29.38,5948,94.05,59
2025-03-13,REL00431,4046042.53,6572353.97,7,578006.08,61,19975,4951,24.79,18587,93.05,56
2025-03-14,REL00432,3472872.25,8552514.36,4,868218.06,65,8277,2632,31.8,6317,76.32,53
2025-03-15,REL00433,1404490.7,3100983.51,6,234081.78,37,6624,2539,38.33,5658,85.42,68
2025-03-16,REL00434,1336427.22,3824635.4,1,1336427.22,42,12249,4789,39.1,10482,85.57,36
2025-03-17,REL00435,3803876.53,7778105.08,2,1901938.26,45,14427,6248,43.31,10984,76.14,38
2025-03-18,REL00436,1291052.03,2492670.81,6,215175.34,48,5118,1765,34.49,3878,75.77,45
2025-03-19,REL00437,4287440.24,9651466.84,2,2143720.12,71,15075,8561,56.79,11321,75.1,40
2025-03-20,REL00438,3824968.91,8353423.34,4,956242.23,65,12303,4900,39.83,10517,85.48,38
2025-03-21,REL00439,1325395.12,2672847.56,4,331348.78,20,12940,4781,36.95,10905,84.27,30
2025-03-22,REL00440,1339350.86,3402770.8,9,148816.76,82,15196,3331,21.92,14255,93.81,64
2025-03-23,REL00441,4946558.31,13055662.82,7,706651.19,35,13979,6145,43.96,11441,81.84,49
2025-03-24,REL00442,2497083.18,6940582.65,7,356726.17,44,11520,5082,44.11,10156,88.16,37
2025-03-25,REL00443,2482568.59,7346627.76,1,2482568.59,81,7475,3239,43.33,5617,75.14,36
2025-03-26,REL00444,4251198.27,8077209.92,5,850239.65,35,7767,4310,55.49,6855,88.26,66
2025-03-27,REL00445,4788994.31,12327542.88,3,1596331.44,88,19649,9925,50.51,18326,93.27,66
2025-03-28,REL00446,4944004.26,10339827.98,3,1648001.42,89,14619,7996,54.7,12001,82.09,49
2025-03-29,REL00447,4013512.74,10096484.79,6,668918.79,53,5242,1172,22.36,4260,81.27,34
2025-03-30,REL00448,2505038.34,5546086.09,4,626259.58,72,10080,3298,32.72,8822,87.52,41
2025-03-31,REL00449,1334002.87,3989548.56,8,166750.36,42,17230,5642,32.75,14054,81.57,50
2025-01-01,REL00450,4108587.66,10655018.97,4,1027146.92,62,10464,4842,46.27,8690,83.05,49
2025-01-02,REL00451,3233617.0,9470413.59,8,404202.12,63,9722,3688,37.93,7822,80.46,34
2025-01-03,REL00452,2696888.04,7423061.15,4,674222.01,51,17105,8740,51.1,14008,81.89,52
2025-01-04,REL00453,4625417.54,13202567.57,3,1541805.85,42,18735,6627,35.37,16597,88.59,36
2025-01-05,REL00454,1444789.93,3932181.88,5,288957.99,39,13207,3812,28.86,12341,93.44,30
2025-01-06,REL00455,2970500.42,6501649.21,5,594100.08,38,9611,3040,31.63,8329,86.66,54
2025-01-07,REL00456,1045414.58,1962956.85,1,1045414.58,48,11409,3114,27.29,8579,75.2,48
2025-01-08,REL00457,2874642.57,5908771.07,8,359330.32,37,13114,3660,27.91,10527,80.27,31
2025-01-09,REL00458,1225213.1,1875010.2,8,153151.64,88,11703,3355,28.67,11006,94.04,41
2025-01-10,REL00459,1475271.67,3372455.92,8,184408.96,31,7782,1606,20.64,7253,93.2,54
2025-01-11,REL00460,1470104.99,3318889.47,4,367526.25,29,11859,5768,48.64,9168,77.31,61
2025-01-12,REL00461,3596841.21,8229125.59,9,399649.02,56,11163,4016,35.98,10400,93.16,47
2025-01-13,REL00462,3984179.52,11797342.17,3,1328059.84,74,6823,1426,20.9,6433,94.28,60
2025-01-14,REL00463,3333475.06,9557676.37,7,476210.72,23,9923,3453,34.8,8086,81.49,38
2025-01-15,REL00464,4848690.19,8449178.03,6,808115.03,82,13202,7421,56.21,11752,89.02,50
2025-01-16,REL00465,2499482.32,5132246.49,9,277720.26,31,10139,4101,40.45,8739,86.19,68
2025-01-17,REL00466,2142848.35,4576983.22,4,535712.09,37,13470,8010,59.47,11010,81.74,36
2025-01-18,REL00467,4474396.51,9131345.61,4,1118599.13,27,16134,6711,41.6,12595,78.06,42
2025-01-19,REL00468,1894383.35,5110561.21,6,315730.56,51,17620,10309,58.51,14508,82.34,49
2025-01-20,REL00469,4852890.16,11093981.12,8,606611.27,68,10666,2994,28.07,9978,93.55,42
2025-01-21,REL00470,1048617.9,2472798.01,3,349539.3,82,10520,3324,31.6,9596,91.22,57
2025-01-22,REL00471,4879515.31,13562712.05,8,609939.41,78,11921,5721,47.99,9729,81.61,66
2025-01-23,REL00472,1172639.65,3176554.44,8,146579.96,86,15983,9505,59.47,13737,85.95,54
2025-01-24,REL00473,4564572.45,7752092.29,7,652081.78,58,7085,3755,53.0,5888,83.11,55
2025-01-25,REL00474,3110804.44,7997479.65,7,444400.63,69,10069,4243,42.14,8490,84.32,62
2025-01-26,REL00475,4971859.18,10705179.44,5,994371.84,45,6106,1429,23.4,5509,90.22,69
2025-01-27,REL00476,1295186.26,2515217.21,2,647593.13,42,13223,4571,34.57,11353,85.86,69
2025-01-28,REL00477,3215417.14,5064372.77,2,1607708.57,82,19327,4533,23.45,15195,78.62,56
2025-01-29,REL00478,4877210.14,10880442.95,8,609651.27,85,16317,5295,32.45,13115,80.38,44
2025-01-30,REL00479,3092391.38,6287311.06,6,515398.56,58,13928,4227,30.35,12027,86.35,32
2025-01-31,REL00480,3517594.55,6603473.17,8,439699.32,85,6848,2433,35.53,6084,88.84,58
2025-02-01,REL00481,3782994.76,9616401.41,3,1260998.25,65,19954,10673,53.49,16993,85.16,60
2025-02-02,REL00482,2818164.26,7480050.72,1,2818164.26,34,16224,4220,26.01,14180,87.4,69
2025-02-03,REL00483,3510232.32,6554250.6,6,585038.72,35,8608,2775,32.24,7814,90.78,47
2025-02-04,REL00484,3337257.25,5253414.1,2,1668628.62,35,18197,5540,30.44,15632,85.9,53
2025-02-05,REL00485,4604632.04,12769238.88,9,511625.78,58,17332,5519,31.84,16386,94.54,68
2025-02-06,REL00486,1181785.52,1790333.7,5,236357.1,30,13107,4512,34.42,10447,79.71,37
2025-02-07,REL00487,2123852.76,6171212.57,5,424770.55,55,7677,2285,29.76,7169,93.38,58
2025-02-08,REL00488,4801645.94,11722881.54,8,600205.74,37,5293,3054,57.7,4231,79.94,66
2025-02-09,REL00489,4561055.14,9043523.08,6,760175.86,42,8196,3016,36.8,7018,85.63,66
2025-02-10,REL00490,2822627.01,5277513.32,3,940875.67,68,6571,1614,24.56,5527,84.11,38
2025-02-11,REL00491,3480530.39,5267812.32,9,386725.6,61,19679,7617,38.71,16226,82.45,59
2025-02-12,REL00492,2109524.73,3909386.26,4,527381.18,63,16240,4446,27.38,15306,94.25,44
2025-02-13,REL00493,1752484.64,2990777.06,4,438121.16,20,16131,4620,28.64,12976,80.44,69
2025-02-14,REL00494,2854793.62,6903602.76,2,1427396.81,26,11566,3631,31.39,10235,88.49,41
2025-02-15,REL00495,2413408.91,4223027.28,3,804469.64,67,17454,4361,24.99,15897,91.08,56
2025-02-16,REL00496,3334624.45,7646109.65,4,833656.11,35,5268,2573,48.84,4158,78.93,60
2025-02-17,REL00497,1310938.55,3126817.38,7,187276.94,67,12073,6239,51.68,11404,94.46,42
2025-02-18,REL00498,4897579.23,9535893.09,3,1632526.41,62,14339,5129,35.77,12321,85.93,44
2025-02-19,REL00499,4944842.98,7677350.47,8,618105.37,70,8342,3967,47.55,7782,93.29,34
2025-02-20,REL00500,3792646.86,5900906.51,8,474080.86,85,10177,3618,35.55,8984,88.28,54
2025-02-21,REL00501,3144385.47,4840847.46,2,1572192.74,50,5879,1561,26.55,5172,87.97,41
2025-02-22,REL00502,2238110.47,5838529.69,4,559527.62,58,5058,1815,35.88,4143,81.91,38
2025-02-23,REL00503,4255180.08,8412552.96,8,531897.51,28,15689,6633,42.28,14184,90.41,55
2025-02-24,REL00504,3738924.69,10074346.67,1,3738924.69,60,8891,1923,21.63,6721,75.59,66
2025-02-25,REL00505,1650467.76,3544543.3,1,1650467.76,82,5216,2408,46.17,4491,86.1,38
2025-02-26,REL00506,4643708.74,10120949.97,4,1160927.18,33,10700,5318,49.7,8093,75.64,34
2025-02-27,REL00507,4290148.97,9735737.61,2,2145074.48,77,12649,6880,54.39,10263,81.14,36
2025-02-28,REL00508,4799199.65,12331769.95,1,4799199.65,83,17531,4226,24.11,13485,76.92,60
