date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score
2025-02-19,FIN00229,1020480.21,3081850.2342,993228.27,3224931.67,31.39,2802715.67,3042081.65,91.46,4.89
2025-02-20,FIN00230,1233254.69,4353389.055699999,816629.26,7491414.15,51.62,4243680.52,4173868.82,98.35,4.92
2025-02-21,FIN00231,853428.22,2696833.1752,529141.88,4153145.61,46.2,2471832.55,2265187.42,91.64,4.4
2025-02-22,FIN00232,949975.05,4008894.711,879043.36,7316232.96,54.75,3610704.38,3414628.7,94.57,5.0
2025-02-23,FIN00233,840273.0,2898941.85,838288.8,4369170.91,45.21,3165967.57,3395511.38,92.75,4.28
2025-02-24,FIN00234,453815.88,1860645.1079999998,497145.06,2865782.49,46.21,2045268.49,1972082.84,96.42,4.53
2025-02-25,FIN00235,1139187.75,4169427.165,310015.24,4385267.49,31.55,4215710.27,4516145.39,92.87,4.25
2025-02-26,FIN00236,565004.07,2288266.4834999996,382713.85,3818024.95,50.06,2168798.77,2026649.94,93.45,4.73
2025-02-27,FIN00237,231610.76,734206.1092000001,914114.33,934747.07,38.19,794572.39,789521.79,99.36,5.0
2025-02-28,FIN00238,1039113.98,4322714.1568,885594.12,4407845.35,30.59,4688447.41,5043137.36,92.43,5.0
2025-03-01,FIN00239,430243.88,1312243.834,506646.3,1399425.59,31.99,1405284.26,1278360.34,90.97,4.85
2025-03-02,FIN00240,1422596.16,5107120.2144,499636.8,9996092.9,58.72,5152440.78,4950750.74,96.09,4.42
2025-03-03,FIN00241,1440107.15,4219513.9495,855005.49,5679791.9,40.38,3860603.92,4177058.85,91.8,4.55
2025-03-04,FIN00242,1389323.71,4793166.7995,956416.23,8953998.08,56.04,4398630.63,4483547.36,98.07,4.93
2025-03-05,FIN00243,681206.31,2138987.8134000003,845396.08,4191725.72,58.79,2308660.79,2408502.12,95.68,4.82
2025-03-06,FIN00244,220093.6,666883.608,723905.07,1295933.03,58.3,717010.16,766072.07,93.16,4.62
2025-03-07,FIN00245,1406814.13,6232186.595899999,469869.95,11727262.82,56.45,6150416.88,6179442.45,99.53,4.64
2025-03-08,FIN00246,756639.39,2133723.0798,668023.54,4043072.19,56.85,2060388.99,2202706.61,93.09,4.92
2025-03-09,FIN00247,1456651.26,5928570.6282,463458.3,7641975.23,38.67,6099460.4,6268738.2,97.22,4.99
2025-03-10,FIN00248,1452705.97,6493595.6859,865607.99,7477179.91,34.54,6892286.81,7148198.04,96.29,4.15
2025-03-11,FIN00249,1308912.29,3324637.2166,570872.76,5449953.32,49.18,3478690.89,3237168.48,93.06,4.67
2025-03-12,FIN00250,582783.56,2272855.884,883588.05,3382249.55,44.64,2325405.65,2529585.02,91.22,4.77
2025-03-13,FIN00251,700627.05,2108887.4205,567126.45,2317133.13,32.96,1995644.82,2113820.66,94.08,4.44
2025-03-14,FIN00252,1306477.67,3370712.3885999997,876904.58,5654509.3,50.33,3210606.83,3052770.83,95.08,4.98
2025-03-15,FIN00253,611998.61,2025715.3991,533322.47,3165909.58,46.89,2116494.79,2150356.45,98.4,4.51
2025-03-16,FIN00254,420340.57,1836888.2909000001,608092.89,3422246.69,55.89,1948064.06,1899933.6,97.53,4.99
2025-03-17,FIN00255,923841.64,2328080.9328,730841.89,3746310.11,48.28,2149347.26,2218299.18,96.79,4.49
2025-03-18,FIN00256,1417001.21,5214564.4528,349201.33,8207443.8,47.22,4888442.51,5371173.12,90.13,4.68
2025-03-19,FIN00257,1104838.74,3866935.59,963744.94,5571294.12,43.22,4006508.97,3642514.74,90.91,4.67
2025-03-20,FIN00258,941079.52,3999587.96,701524.05,5850545.55,43.88,3910786.38,4264731.03,90.95,5.0
2025-03-21,FIN00259,326329.44,871299.6048,655474.01,1702851.59,58.63,882329.01,806870.71,91.45,4.82
2025-03-22,FIN00260,999509.39,3858106.2454,887575.78,4392245.66,34.15,3946699.9,3915729.86,99.22,4.46
2025-03-23,FIN00261,1487070.01,5740090.2386,906033.91,8301426.52,43.39,6057176.8,6035503.26,99.64,4.52
2025-03-24,FIN00262,382109.22,1467299.4048,665582.28,2429594.31,49.67,1557015.06,1484995.16,95.37,4.52
2025-03-25,FIN00263,873828.55,3827369.049,949083.63,5484660.59,42.99,3659038.48,3707849.53,98.67,4.61
2025-03-26,FIN00264,1340584.99,5563427.708500001,345316.44,7139077.38,38.5,5609377.98,5984044.21,93.32,4.32
2025-03-27,FIN00265,1162999.2,3000537.9359999998,379258.05,3862764.63,38.62,2774611.8,2660276.8,95.88,4.58
2025-03-28,FIN00266,1106120.46,3805054.3824,717751.76,4694128.35,37.01,4065331.65,3716042.37,91.41,5.0
2025-03-29,FIN00267,1113229.31,3673656.7229999998,547846.1,4937039.03,40.32,3927468.15,4031376.16,97.35,5.0
2025-03-30,FIN00268,667338.5,2082096.12,624957.62,3897006.79,56.15,1998606.45,2099234.33,94.97,4.13
2025-03-31,FIN00269,581669.4,1977675.96,529655.45,2976846.41,45.16,1843439.31,2011016.43,90.91,4.08
2025-01-01,FIN00270,1252169.5,4094594.265,583307.72,5078274.38,37.21,3742534.32,3487686.18,93.19,4.42
2025-01-02,FIN00271,1253147.41,4210575.297599999,875852.44,5829653.99,41.54,4273714.09,4616773.55,91.97,4.07
2025-01-03,FIN00272,1327194.01,5919285.2846,715433.34,6545725.69,33.17,5435594.56,5416160.65,99.64,4.22
2025-01-04,FIN00273,1387212.72,3717730.0896,998141.18,7078690.96,57.12,3852010.67,3648438.25,94.72,4.71
2025-01-05,FIN00274,864745.12,3752993.8208,850815.44,5284957.76,42.25,3886695.28,4246407.74,90.75,4.59
2025-01-06,FIN00275,851971.18,2947820.2828,491566.38,5837837.36,59.41,3015023.16,2857294.8,94.77,4.08
2025-01-07,FIN00276,1237783.73,4641688.9875,485041.58,6254855.88,40.43,4991264.33,5224300.66,95.33,4.95
2025-01-08,FIN00277,1044953.11,4347004.9376,535128.79,7982648.8,55.09,4241182.05,4482833.39,94.3,4.47
2025-01-09,FIN00278,1112556.94,3582433.3468,890281.64,4500916.64,37.69,3870654.14,3816866.8,98.61,4.44
2025-01-10,FIN00279,1234530.47,4148022.3792,319101.36,4463906.29,32.28,3763853.59,3906868.62,96.2,4.9
2025-01-11,FIN00280,1357006.94,4505263.0408,461126.9,4648230.18,30.95,4156336.71,4216584.54,98.55,4.72
2025-01-12,FIN00281,639393.7,2078029.525,933442.89,3337665.41,48.19,2041541.64,1915796.05,93.84,4.59
2025-01-13,FIN00282,688257.84,2993921.604,747927.51,3926748.75,39.35,3050203.15,3208745.32,94.8,4.45
2025-01-14,FIN00283,322176.52,1340254.3232000002,458792.97,1934683.76,43.31,1214907.21,1318907.19,91.44,4.77
2025-01-15,FIN00284,951764.18,2588798.5696000005,453401.48,4708110.84,54.56,2623713.42,2617751.32,99.77,4.47
2025-01-16,FIN00285,246724.96,671091.8912000001,903832.67,837595.22,37.44,645241.21,709031.07,90.11,4.53
2025-01-17,FIN00286,805277.42,2705732.1312,925630.26,3540863.05,39.26,2915235.24,2873235.63,98.56,4.25
2025-01-18,FIN00287,905438.03,2444682.6810000003,479291.76,4511261.41,55.36,2460956.73,2450983.25,99.59,4.94
2025-01-19,FIN00288,572503.63,2141163.5762,594357.25,3196248.21,44.78,2178802.62,2254580.3,96.52,5.0
2025-01-20,FIN00289,968083.24,2700952.2396,884217.02,4936436.33,54.83,2941672.89,2756800.6,93.72,4.66
2025-01-21,FIN00290,239650.32,848362.1328,839705.21,1166053.39,41.23,893184.67,964987.07,91.96,4.45
2025-01-22,FIN00291,248552.65,623867.1514999999,869741.27,872397.1,41.95,616165.3,653292.06,93.97,4.88
2025-01-23,FIN00292,1269380.73,3973161.6848999998,662878.73,4637229.42,35.01,3954789.48,4249355.87,92.55,4.78
2025-01-24,FIN00293,668247.83,2572754.1455,938084.33,4930286.74,57.49,2648868.49,2706909.75,97.81,4.47
2025-01-25,FIN00294,365178.67,1267169.9849,528166.08,2403547.36,56.9,1191190.27,1282613.64,92.33,4.95
2025-01-26,FIN00295,878916.24,3919966.4304,409670.49,7778064.09,59.53,3597471.45,3726960.63,96.4,4.47
2025-01-27,FIN00296,1200991.62,5104214.385000001,796112.63,7158390.8,42.07,4911516.53,4922872.84,99.77,4.21
2025-01-28,FIN00297,480567.34,1547426.8348,677548.09,2814173.56,54.56,1633582.24,1774655.39,91.36,4.58
2025-01-29,FIN00298,1009757.62,2615272.2358,898210.04,3700489.21,42.45,2488339.37,2458339.84,98.79,4.93
2025-01-30,FIN00299,310951.7,1302887.6230000001,356811.47,1894787.89,43.63,1206671.77,1206809.3,99.99,4.63
2025-01-31,FIN00300,267186.24,1154244.5568000001,890584.68,2112266.84,54.9,1089381.23,1017382.66,93.39,4.25
2025-02-01,FIN00301,890761.02,3687750.6228,505306.26,4341835.04,35.32,3819752.12,4161741.41,91.05,4.48
2025-02-02,FIN00302,902825.66,2491798.8216,758398.97,3040769.35,36.61,2548585.95,2406401.77,94.42,4.96
2025-02-03,FIN00303,1028658.87,4628964.915,328090.15,6085830.9,39.44,4803305.62,4516467.5,94.03,4.68
2025-02-04,FIN00304,1143918.73,3454634.5646,726706.91,6177505.09,53.65,3331620.64,3065886.98,92.02,4.59
2025-02-05,FIN00305,1468607.7,5801000.415,802090.18,7962752.21,41.18,6266073.73,6207623.1,99.07,4.56
2025-02-06,FIN00306,871190.45,3763542.744,558125.15,5111524.11,40.75,3727239.88,3558481.3,95.47,4.92
2025-02-07,FIN00307,619843.41,1840934.9277000001,450787.49,3679690.82,59.96,1845983.89,1934879.46,95.18,4.9
2025-02-08,FIN00308,1233742.05,5329765.656,676341.47,7375362.46,41.51,5808173.92,5584584.34,96.15,4.18
2025-02-09,FIN00309,552081.93,1722495.6216000002,883233.56,2149279.29,37.43,1887606.22,1970951.68,95.58,4.88
2025-02-10,FIN00310,770662.85,3429449.6825,526483.15,5566729.63,48.7,3540250.21,3324975.44,93.92,4.75
2025-02-11,FIN00311,301993.3,924099.498,476728.51,1665116.36,54.06,1006309.83,951962.22,94.6,5.0
2025-02-12,FIN00312,232955.97,1027335.8277,495254.72,1098846.45,32.09,1035864.23,1099295.21,93.88,4.58
2025-02-13,FIN00313,1451442.94,3788266.0733999996,964392.51,6132794.52,48.57,3642253.38,3548351.39,97.42,4.94
2025-02-14,FIN00314,1286774.16,5044154.707199999,551493.84,5224409.88,31.07,4857614.66,4480444.17,92.24,4.74
2025-02-15,FIN00315,1104766.47,3932968.6332,302522.97,6003017.26,45.79,3979330.93,4346546.62,90.77,4.27
2025-02-16,FIN00316,731638.83,2531470.3518,847176.85,3182036.88,37.71,2584649.52,2417883.88,93.55,4.91
2025-02-17,FIN00317,425282.62,1254583.729,789492.36,1639291.41,39.2,1239432.64,1152721.22,93.0,4.84
2025-02-18,FIN00318,403368.16,1577169.5056,389997.79,2313859.02,44.01,1698224.04,1650124.24,97.17,4.41
2025-02-19,FIN00319,525315.77,1512909.4176,989432.97,2915539.03,57.81,1490728.99,1370168.9,91.91,4.69
2025-02-20,FIN00320,913994.66,3299520.7226,725643.6,5644382.23,51.32,3150002.05,2933040.22,93.11,5.0
2025-02-21,FIN00321,1128974.7,3398213.8469999996,650545.64,6581815.52,58.11,3063817.29,3276105.88,93.07,4.46
2025-02-22,FIN00322,1058256.59,4666911.5619,567553.49,7746937.87,49.8,5106132.6,4770666.69,93.43,4.82
2025-02-23,FIN00323,563914.07,1443620.0192,929070.93,1453880.91,30.21,1537257.05,1417789.67,92.23,4.27
2025-02-24,FIN00324,1441324.86,4179842.094,470774.44,5289946.28,37.97,4276446.26,4601419.85,92.4,4.43
2025-02-25,FIN00325,1159265.99,3454612.6502,500038.23,6583706.06,57.17,3682991.74,3641592.34,98.88,4.84
2025-02-26,FIN00326,920660.27,3065798.6991000003,385687.56,5038473.14,49.3,3256055.56,3032796.26,93.14,4.68
2025-02-27,FIN00327,995236.97,2955853.8009,831383.37,5857459.52,59.45,3211151.35,3263504.32,98.37,4.54
2025-02-28,FIN00328,745480.08,2594270.6783999996,716884.5,2998883.56,34.68,2535156.42,2302685.54,90.83,5.0
2025-03-01,FIN00329,522050.29,2213493.2296,726346.32,2870342.55,38.9,2237776.24,2205275.92,98.55,4.32
2025-03-02,FIN00330,662764.48,2598036.7616,452929.3,3539481.26,40.87,2389480.93,2432641.56,98.19,4.56
2025-03-03,FIN00331,1185199.94,4337831.7804,755817.87,5754384.66,39.8,4741523.79,5175012.89,90.86,4.75
2025-03-04,FIN00332,218711.54,586146.9272,835820.91,733850.99,37.56,643018.08,620700.82,96.53,4.34
2025-03-05,FIN00333,350894.43,1364979.3327,550521.97,1970300.87,43.3,1443898.14,1520439.49,94.7,4.75
2025-03-06,FIN00334,259803.43,735243.7069,860943.0,1207489.36,49.27,728497.26,674981.82,92.65,4.92
2025-03-07,FIN00335,252947.44,1029496.0808000001,544153.41,1349933.86,39.34,1028789.18,1015123.23,98.67,4.57
2025-03-08,FIN00336,1312098.76,3936296.2800000003,830696.92,4250018.79,32.39,3885413.3,3670266.1,94.46,4.39
2025-03-09,FIN00337,1114755.22,3712134.8826,323611.08,6342303.19,51.26,3558683.12,3553322.21,99.85,4.51
2025-03-10,FIN00338,816425.98,2612563.136,685815.22,3811772.87,43.77,2627084.5,2583596.72,98.34,3.8
2025-03-11,FIN00339,327184.41,1380718.2101999999,978668.59,2149063.46,46.69,1257404.91,1378061.72,90.4,4.9
2025-03-12,FIN00340,839100.64,2307526.7600000002,986871.22,3358375.96,43.66,2534535.27,2746167.95,91.65,4.68
2025-03-13,FIN00341,815513.3,2960313.279,497226.8,5596050.42,56.71,2915346.2,2963277.93,98.36,4.55
2025-03-14,FIN00342,425162.43,1181951.5554,608979.36,1842361.07,46.76,1282976.88,1199970.78,93.53,4.1
2025-03-15,FIN00343,764007.14,2987267.9174,344084.54,5745343.2,57.7,3121259.71,3156815.22,98.86,4.93
2025-03-16,FIN00344,718056.15,3094822.0064999997,911338.92,4674961.81,45.32,2964804.15,3137997.5,94.16,4.47
2025-03-17,FIN00345,1000605.13,3372039.2881,698000.51,4358658.07,38.78,3184589.39,2890350.6,90.76,4.77
2025-03-18,FIN00346,1025621.75,3569163.69,569570.48,4837796.47,40.66,3922993.04,3871232.56,98.68,4.6
2025-03-19,FIN00347,258895.21,1126194.1634999998,378939.39,1714213.13,45.66,1187487.59,1078867.36,90.85,4.12
2025-03-20,FIN00348,686996.4,2431967.256,962737.1,3720884.21,45.9,2310204.24,2191902.34,94.88,4.98
2025-03-21,FIN00349,1013617.89,3527390.2572,671153.33,5951898.57,50.62,3222232.23,2959371.97,91.84,4.92
2025-03-22,FIN00350,854077.14,3125922.3324,498049.55,3827675.87,36.73,3249031.5,3548318.17,90.79,4.83
2025-03-23,FIN00351,1313436.79,5096134.7452,545150.59,8453686.94,49.77,4895363.81,4571122.96,93.38,4.69
2025-03-24,FIN00352,1056301.72,2862577.6612,489488.03,5091346.3,53.36,2703035.22,2513878.92,93.0,4.24
2025-03-25,FIN00353,411814.76,1704913.1064,721266.87,2858443.66,50.3,1785022.68,1953548.45,90.56,4.86
2025-03-26,FIN00354,291739.37,983161.6769,950974.5,1456876.61,44.45,1018410.25,1021662.5,99.68,5.0
2025-03-27,FIN00355,1035145.06,2732782.9584000004,899685.66,5442830.94,59.75,2722623.93,2863103.18,94.84,4.63
2025-03-28,FIN00356,234464.7,954271.3290000001,622266.61,1340572.92,42.14,1038754.1,1002878.58,96.55,4.64
2025-03-29,FIN00357,961508.26,3124901.845,878549.55,3457987.05,33.2,3237172.3,3258447.45,99.34,4.27
2025-03-30,FIN00358,1422299.31,3840208.1370000006,596173.84,6994955.31,54.65,4142370.74,3733811.79,90.14,3.98
2025-03-31,FIN00359,948116.43,3574398.9411000004,476615.0,4332890.75,36.37,3353181.49,3292031.85,98.18,4.49
2025-01-01,FIN00360,704620.9,3001685.034,988390.58,5142743.66,51.4,2879604.05,2911331.4,98.9,5.0
2025-01-02,FIN00361,1036274.68,4435255.6304,512721.3,5229061.2,35.37,4084444.77,4096216.27,99.71,5.0
2025-01-03,FIN00362,795728.76,3517121.1192,526606.96,3576480.95,30.51,3379657.96,3315998.51,98.12,4.58
2025-01-04,FIN00363,909301.83,3855439.7592,992785.01,4471533.65,34.79,4219222.34,4462171.63,94.24,4.73
2025-01-05,FIN00364,1423904.25,3559760.625,393749.25,4901750.14,41.31,3889292.11,3890568.44,99.97,4.23
2025-01-06,FIN00365,701933.43,2288302.9818,832373.79,2532277.83,33.2,2407471.56,2473012.81,97.28,4.63
2025-01-07,FIN00366,1449547.73,6001127.6022,955068.93,7187425.01,35.93,6026390.26,5646271.04,93.69,4.44
2025-01-08,FIN00367,1376955.83,4447567.3309,658256.5,7848294.18,52.94,4697324.74,5036941.41,92.77,4.62
2025-01-09,FIN00368,454528.48,1681755.376,301765.23,2976511.27,53.1,1699745.77,1653117.05,97.26,4.52
2025-01-10,FIN00369,290169.69,1076529.5499,562541.26,1956579.78,54.52,969632.0,966161.42,99.64,4.51
2025-01-11,FIN00370,331011.4,1069166.8220000002,378098.29,1968502.09,55.23,1069497.64,1037882.17,97.04,4.9
2025-01-12,FIN00371,223688.37,964096.8746999999,591331.36,1369437.81,42.61,983171.23,1060233.6,92.16,5.0
2025-01-13,FIN00372,322775.85,1132943.2334999999,853018.73,2115827.75,56.03,1079864.47,1166413.48,91.99,4.55
2025-01-14,FIN00373,1087908.81,3731527.2183000003,607098.08,5694074.98,45.78,3510093.59,3316536.04,94.49,5.0
2025-01-15,FIN00374,292545.24,1316453.58,602347.58,1935972.84,44.12,1256899.61,1320426.98,94.95,4.23
2025-01-16,FIN00375,614668.32,2145192.4368,689752.63,3686591.14,51.56,2198233.5,2023642.56,92.06,4.57
2025-01-17,FIN00376,1298337.9,3713246.3939999994,707183.41,4507206.84,36.41,3450396.16,3125955.66,90.6,4.21
2025-01-18,FIN00377,230253.52,812794.9256,899407.42,1454494.39,53.68,848611.27,905737.09,93.27,4.51
2025-01-19,FIN00378,1258809.03,5198881.2939,515848.81,7431623.15,42.88,5118480.41,4740918.92,92.62,4.81
2025-01-20,FIN00379,566411.21,2293965.4004999995,875169.89,2585976.68,33.82,2226682.41,2072944.56,93.1,4.94
2025-01-21,FIN00380,353614.28,1442746.2624000001,696153.62,1614883.08,33.58,1531397.62,1564043.42,97.87,4.37
2025-01-22,FIN00381,1105758.31,4334572.5752,510370.68,5049372.82,34.95,4339828.89,4614773.13,93.66,4.74
2025-01-23,FIN00382,1017625.7,3063053.357,506588.23,5790925.16,56.72,2988560.24,2803030.97,93.79,4.97
2025-01-24,FIN00383,1340713.62,5657811.4764,552796.26,11264350.86,59.73,6085717.09,5616133.71,92.28,4.93
2025-01-25,FIN00384,1155592.36,4957491.224400001,735885.27,6727185.7,40.71,4826862.95,4418821.53,91.55,4.68
2025-01-26,FIN00385,1244525.21,3596677.8569,461568.21,4647425.18,38.76,3854919.53,3488583.76,90.5,4.42
2025-01-27,FIN00386,566644.94,1563940.0343999998,944233.49,1906084.72,36.56,1565253.34,1445191.88,92.33,4.39
2025-01-28,FIN00387,430671.41,1916487.7745,702438.81,3495321.98,54.71,1804567.61,1964341.11,91.15,4.35
2025-01-29,FIN00388,1175799.18,4985388.5232,944011.04,6028369.11,36.28,5097877.02,4685237.03,91.91,4.59
2025-01-30,FIN00389,1248885.16,5357717.336399999,332483.05,10308731.05,57.72,5127682.16,5227732.45,98.05,4.35
2025-01-31,FIN00390,1487656.68,6352294.023599999,539827.96,10591499.85,50.02,5904019.15,6401097.88,91.58,4.8
2025-02-01,FIN00391,736402.98,2636322.6684,315965.36,5001441.0,56.91,2418314.27,2480136.12,97.44,4.67
2025-02-02,FIN00392,683623.51,2590933.1029000003,490576.27,4026335.57,46.62,2457084.12,2227467.52,90.65,4.65
2025-02-03,FIN00393,1209336.85,4341519.2915,903404.53,7340119.24,50.72,4546920.6,4634597.79,98.07,4.05
2025-02-04,FIN00394,643044.6,1671915.96,325626.8,2707597.85,48.58,1784937.22,1928826.47,91.94,4.61
2025-02-05,FIN00395,1409984.52,5625838.234800001,605302.97,10302009.41,54.94,6032834.83,5818740.42,96.45,4.46
2025-02-06,FIN00396,1315936.58,4618937.3958,382296.95,8479726.15,55.08,4406603.25,4242349.69,96.27,5.0
2025-02-07,FIN00397,757692.24,2879230.5119999996,591788.46,4577380.51,47.69,2971926.15,2822654.37,94.98,4.22
2025-02-08,FIN00398,1176132.39,4128224.6888999995,887196.11,6739358.38,48.98,3905592.88,3909923.86,99.89,4.54
2025-02-09,FIN00399,1180905.74,4109551.9751999998,736149.72,7898048.99,57.66,4210451.43,3989775.65,94.76,4.71
2025-02-10,FIN00400,334061.03,948733.3252000001,815729.44,1830928.65,57.9,1022205.32,1067956.93,95.52,4.31
2025-02-11,FIN00401,1373318.78,4202355.4668000005,544372.88,6993769.18,49.93,3816489.88,3927062.56,97.1,5.0
2025-02-12,FIN00402,856828.08,2416255.1856,961078.39,2434991.5,30.23,2650740.99,2598136.3,98.02,5.0
2025-02-13,FIN00403,1274394.71,3683000.7119,796483.47,4067547.29,33.13,3923933.69,4098591.95,95.55,4.34
2025-02-14,FIN00404,616064.48,2741486.936,595259.17,5093525.18,55.74,2884955.59,2653291.53,91.97,4.42
2025-02-15,FIN00405,1364180.2,3833346.3619999997,598525.36,4158084.91,32.54,3980058.41,4178685.94,95.01,5.0
2025-02-16,FIN00406,705962.18,2146125.0272000004,943078.92,2604363.89,36.41,2262133.34,2308691.74,97.94,5.0
2025-02-17,FIN00407,214088.95,787847.3360000001,703483.29,969482.92,36.92,865780.46,888305.11,97.4,4.49
2025-02-18,FIN00408,1376996.57,5122427.2404000005,794465.45,8197086.18,48.01,5399234.29,4929137.76,91.29,4.73
2025-02-19,FIN00409,318672.68,895470.2308,591924.66,1411827.74,47.3,868892.81,889422.15,97.64,4.18
2025-02-20,FIN00410,615107.73,2515790.6157,456584.94,3243904.51,38.68,2573111.32,2570086.38,99.88,5.0
2025-02-21,FIN00411,1435080.56,5840777.8792,806491.5,7053389.75,36.23,5650278.59,5634302.43,99.72,4.62
2025-02-22,FIN00412,1435789.29,4264294.1913,725476.64,7524483.69,52.94,4665193.66,4498975.98,96.44,4.78
2025-02-23,FIN00413,945469.25,2912045.29,650940.02,5636135.98,58.06,3145090.29,2835370.54,90.15,4.32
2025-02-24,FIN00414,1021388.38,4473681.1044,736814.66,4709916.88,31.58,4534183.37,4464028.13,98.45,4.26
2025-02-25,FIN00415,782979.18,3249363.5970000005,445799.91,3682115.34,34.0,3432155.74,3364141.55,98.02,4.74
2025-02-26,FIN00416,581174.0,2266578.6,855757.09,3722093.75,49.26,2452296.13,2414435.33,98.46,5.0
2025-02-27,FIN00417,627263.91,1668522.0006000001,963713.96,3010750.26,54.13,1582960.28,1618416.69,97.76,4.44
2025-02-28,FIN00418,1074273.99,3588075.1265999996,923772.2,6426919.51,53.74,3645112.5,3499239.63,96.0,4.31
2025-03-01,FIN00419,1178086.89,4264674.5418,525005.02,7333888.96,51.59,4249079.75,4053098.13,95.39,4.69
2025-03-02,FIN00420,1229052.76,3527381.4212,584204.04,6657678.3,56.62,3718982.68,3717332.4,99.96,5.0
2025-03-03,FIN00421,1226503.59,4170112.2060000002,865881.61,5076481.42,36.52,4069264.32,4144397.32,98.15,4.41
2025-03-04,FIN00422,318567.93,1178701.341,716581.99,1305165.32,33.22,1227966.26,1244501.66,98.65,4.53
2025-03-05,FIN00423,842746.4,2654651.16,683540.11,4288225.18,48.46,2603147.26,2801841.19,92.37,4.85
2025-03-06,FIN00424,274826.39,1115795.1434,948649.38,2033286.59,54.67,1029002.99,1084393.0,94.62,4.88
2025-03-07,FIN00425,914387.55,3822139.959,675217.47,6046791.98,47.46,3521812.58,3206391.93,91.04,4.51
2025-03-08,FIN00426,773989.65,2438067.3975,660457.08,4785920.18,58.89,2252314.13,2280907.44,98.73,4.93
2025-03-09,FIN00427,1354015.44,5659784.5391999995,329413.01,10162507.98,53.87,5130617.18,5046284.42,98.36,4.76
2025-03-10,FIN00428,656189.52,1778273.5992,348591.87,3024473.16,51.02,1790000.66,1740257.01,97.22,4.6
2025-03-11,FIN00429,352187.12,1472142.1616,305194.22,1560849.46,31.81,1522755.2,1662207.87,90.84,4.87
2025-03-12,FIN00430,385889.19,1084348.6239,939270.96,1201178.77,33.23,1003397.32,994727.12,99.14,4.83
2025-03-13,FIN00431,1189963.82,3177203.3994,585870.66,5670792.19,53.55,3248282.52,3390839.83,95.61,4.29
